Amp training started. 2016-02-26T18:37:29

Local environment descriptor: Behler
Regression: NeuralNetwork

Parallel processing over 16 cores.

Training on 1021 images.
Hashing images...
 1021 unique images after hashing.
 ...hashing completed. 0.0 min.
2 unique elements included: Cu, Pd
Symmetry functions for each element:
 Pd: 20
 Cu: 20
Hidden-layer structure:
 Pd: [2, 8]
 Cu: [2, 8]
Initializing with random weights.
Initializing with random scalings.
Calculating atomic fingerprints...
No saved fingerprint file found.
 Calculating 1021 of 1021 fingerprints (0 exist in file).
  Processor 0 calculations stored in file /tmp/fp-NlUCIX.db.
  Processor 1 calculations stored in file /tmp/fp-bLUWLf.db.
  Processor 2 calculations stored in file /tmp/fp-7QWnCG.db.
  Processor 3 calculations stored in file /tmp/fp-w4tZtG.db.
  Processor 4 calculations stored in file /tmp/fp-n5K1_O.db.
  Processor 5 calculations stored in file /tmp/fp-uKPt73.db.
  Processor 6 calculations stored in file /tmp/fp-4MD7oT.db.
  Processor 7 calculations stored in file /tmp/fp-Bfte5d.db.
  Processor 8 calculations stored in file /tmp/fp-ks9Xsf.db.
  Processor 9 calculations stored in file /tmp/fp-dHBEFD.db.
  Processor 10 calculations stored in file /tmp/fp-9KsbPw.db.
  Processor 11 calculations stored in file /tmp/fp-q2xK_3.db.
  Processor 12 calculations stored in file /tmp/fp-Y6PbXH.db.
  Processor 13 calculations stored in file /tmp/fp-tfdTuB.db.
  Processor 14 calculations stored in file /tmp/fp-qWejE_.db.
  Processor 15 calculations stored in file /tmp/fp-Gi5ZXL.db.
 Calculated 1021 new images. 0.5 min.
 Reading calculated fingerprints...
 ...child fingerprints read and saved to ./fingerprints.db. 0.4 min.
 ...all fingerprint operations complete. 0.9 min.
Re-shaping images data to send to fortran90...
 ...data re-shaped. 0.0 min.

Starting global search...
Simulated annealing started. 
step   temp newcost newlogp oldlogp pratio   rand accpt?(%)
  563        2016-02-26T18:54:13  2.651e-03    1.611e-03
  564        2016-02-26T18:54:14  2.649e-03    1.611e-03
  565        2016-02-26T18:54:14  2.648e-03    1.610e-03
  566        2016-02-26T18:54:15  2.647e-03    1.610e-03
  567        2016-02-26T18:54:16  2.646e-03    1.610e-03
  568        2016-02-26T18:54:16  2.645e-03    1.610e-03
  569        2016-02-26T18:54:17  2.644e-03    1.609e-03
  570        2016-02-26T18:54:17  2.642e-03    1.609e-03
  571        2016-02-26T18:54:18  2.639e-03    1.608e-03
  572        2016-02-26T18:54:19  2.634e-03    1.606e-03
  573        2016-02-26T18:54:19  2.626e-03    1.604e-03
  574        2016-02-26T18:54:20  2.614e-03    1.600e-03
  575        2016-02-26T18:54:21  2.600e-03    1.596e-03
  576        2016-02-26T18:54:21  2.595e-03    1.594e-03
  577        2016-02-26T18:54:22  2.588e-03    1.592e-03
  578        2016-02-26T18:54:22  2.578e-03    1.589e-03
  579        2016-02-26T18:54:23  2.573e-03    1.587e-03
  580        2016-02-26T18:54:24  2.572e-03    1.587e-03
  581        2016-02-26T18:54:24  2.569e-03    1.586e-03
  582        2016-02-26T18:54:25  2.565e-03    1.585e-03
  583        2016-02-26T18:54:26  2.560e-03    1.583e-03
  584        2016-02-26T18:54:26  2.556e-03    1.582e-03
  585        2016-02-26T18:54:27  2.552e-03    1.581e-03
  586        2016-02-26T18:54:27  2.549e-03    1.580e-03
  587        2016-02-26T18:54:28  2.545e-03    1.579e-03
  588        2016-02-26T18:54:28  2.542e-03    1.578e-03
  589        2016-02-26T18:54:29  2.537e-03    1.576e-03
  590        2016-02-26T18:54:29  2.531e-03    1.575e-03
  591        2016-02-26T18:54:30  2.522e-03    1.572e-03
  592        2016-02-26T18:54:31  2.514e-03    1.569e-03
  593        2016-02-26T18:54:31  2.507e-03    1.567e-03
  594        2016-02-26T18:54:32  2.505e-03    1.566e-03
  595        2016-02-26T18:54:32  2.503e-03    1.566e-03
  596        2016-02-26T18:54:33  2.502e-03    1.565e-03
  597        2016-02-26T18:54:34  2.500e-03    1.565e-03
  598        2016-02-26T18:54:34  2.499e-03    1.564e-03
  599        2016-02-26T18:54:35  2.498e-03    1.564e-03
Saving checkpoint data.
  600        2016-02-26T18:54:35  2.497e-03    1.564e-03
  601        2016-02-26T18:54:36  2.496e-03    1.564e-03
  602        2016-02-26T18:54:37  2.495e-03    1.563e-03
  603        2016-02-26T18:54:37  2.495e-03    1.563e-03
  604        2016-02-26T18:54:38  2.493e-03    1.563e-03
  605        2016-02-26T18:54:38  2.491e-03    1.562e-03
  606        2016-02-26T18:54:39  2.488e-03    1.561e-03
  607        2016-02-26T18:54:39  2.482e-03    1.559e-03
  608        2016-02-26T18:54:40  2.473e-03    1.556e-03
  609        2016-02-26T18:54:41  2.461e-03    1.552e-03
  610        2016-02-26T18:54:41  2.456e-03    1.551e-03
  611        2016-02-26T18:54:42  2.448e-03    1.549e-03
  612        2016-02-26T18:54:43  2.439e-03    1.546e-03
  613        2016-02-26T18:54:43  2.427e-03    1.542e-03
  614        2016-02-26T18:54:44  2.415e-03    1.538e-03
  615        2016-02-26T18:54:44  2.400e-03    1.533e-03
  616        2016-02-26T18:54:45  2.392e-03    1.531e-03
  617        2016-02-26T18:54:46  2.382e-03    1.527e-03
  618        2016-02-26T18:54:46  2.367e-03    1.523e-03
  619        2016-02-26T18:54:47  2.348e-03    1.517e-03
  620        2016-02-26T18:54:48  2.338e-03    1.513e-03
  621        2016-02-26T18:54:48  2.334e-03    1.512e-03
  622        2016-02-26T18:54:49  2.328e-03    1.510e-03
  623        2016-02-26T18:54:49  2.321e-03    1.508e-03
  624        2016-02-26T18:54:50  2.318e-03    1.507e-03
  625        2016-02-26T18:54:51  2.314e-03    1.505e-03
  626        2016-02-26T18:54:51  2.307e-03    1.503e-03
  627        2016-02-26T18:54:52  2.297e-03    1.500e-03
  628        2016-02-26T18:54:52  2.291e-03    1.498e-03
  629        2016-02-26T18:54:53  2.285e-03    1.496e-03
  630        2016-02-26T18:54:54  2.282e-03    1.495e-03
  631        2016-02-26T18:54:54  2.280e-03    1.494e-03
  632        2016-02-26T18:54:55  2.278e-03    1.494e-03
  633        2016-02-26T18:54:55  2.276e-03    1.493e-03
  634        2016-02-26T18:54:56  2.274e-03    1.493e-03
  635        2016-02-26T18:54:56  2.273e-03    1.492e-03
  636        2016-02-26T18:54:57  2.273e-03    1.492e-03
  637        2016-02-26T18:54:58  2.272e-03    1.492e-03
  638        2016-02-26T18:54:58  2.272e-03    1.492e-03
  639        2016-02-26T18:54:59  2.272e-03    1.492e-03
  640        2016-02-26T18:55:00  2.271e-03    1.492e-03
  641        2016-02-26T18:55:00  2.271e-03    1.491e-03
  642        2016-02-26T18:55:01  2.271e-03    1.491e-03
  643        2016-02-26T18:55:01  2.271e-03    1.491e-03
  644        2016-02-26T18:55:02  2.271e-03    1.491e-03
  645        2016-02-26T18:55:02  2.270e-03    1.491e-03
  646        2016-02-26T18:55:03  2.270e-03    1.491e-03
  647        2016-02-26T18:55:04  2.270e-03    1.491e-03
  648        2016-02-26T18:55:04  2.269e-03    1.491e-03
  649        2016-02-26T18:55:05  2.268e-03    1.491e-03
  650        2016-02-26T18:55:05  2.267e-03    1.490e-03
  651        2016-02-26T18:55:06  2.267e-03    1.490e-03
  652        2016-02-26T18:55:07  2.266e-03    1.490e-03
  653        2016-02-26T18:55:07  2.266e-03    1.490e-03
  654        2016-02-26T18:55:08  2.265e-03    1.489e-03
  655        2016-02-26T18:55:08  2.264e-03    1.489e-03
  656        2016-02-26T18:55:09  2.263e-03    1.489e-03
  657        2016-02-26T18:55:10  2.261e-03    1.488e-03
  658        2016-02-26T18:55:10  2.259e-03    1.487e-03
  659        2016-02-26T18:55:11  2.256e-03    1.486e-03
  660        2016-02-26T18:55:11  2.253e-03    1.485e-03
  661        2016-02-26T18:55:12  2.250e-03    1.484e-03
  662        2016-02-26T18:55:13  2.247e-03    1.484e-03
  663        2016-02-26T18:55:13  2.246e-03    1.483e-03
  664        2016-02-26T18:55:14  2.245e-03    1.483e-03
  665        2016-02-26T18:55:14  2.245e-03    1.483e-03
  666        2016-02-26T18:55:15  2.244e-03    1.483e-03
  667        2016-02-26T18:55:15  2.244e-03    1.483e-03
  668        2016-02-26T18:55:16  2.244e-03    1.483e-03
  669        2016-02-26T18:55:17  2.244e-03    1.482e-03
  670        2016-02-26T18:55:17  2.244e-03    1.482e-03
  671        2016-02-26T18:55:18  2.243e-03    1.482e-03
  672        2016-02-26T18:55:19  2.243e-03    1.482e-03
  673        2016-02-26T18:55:19  2.242e-03    1.482e-03
  674        2016-02-26T18:55:20  2.240e-03    1.481e-03
  675        2016-02-26T18:55:20  2.237e-03    1.480e-03
  676        2016-02-26T18:55:21  2.232e-03    1.478e-03
  677        2016-02-26T18:55:21  2.226e-03    1.477e-03
  678        2016-02-26T18:55:22  2.222e-03    1.475e-03
  679        2016-02-26T18:55:23  2.218e-03    1.474e-03
  680        2016-02-26T18:55:23  2.214e-03    1.472e-03
  681        2016-02-26T18:55:24  2.209e-03    1.471e-03
  682        2016-02-26T18:55:24  2.204e-03    1.469e-03
  683        2016-02-26T18:55:25  2.200e-03    1.468e-03
  684        2016-02-26T18:55:25  2.193e-03    1.466e-03
  685        2016-02-26T18:55:26  2.190e-03    1.465e-03
  686        2016-02-26T18:55:27  2.188e-03    1.464e-03
  687        2016-02-26T18:55:27  2.187e-03    1.463e-03
  688        2016-02-26T18:55:28  2.185e-03    1.463e-03
  689        2016-02-26T18:55:29  2.184e-03    1.463e-03
  690        2016-02-26T18:55:29  2.184e-03    1.463e-03
  691        2016-02-26T18:55:30  2.183e-03    1.462e-03
  692        2016-02-26T18:55:31  2.183e-03    1.462e-03
  693        2016-02-26T18:55:31  2.183e-03    1.462e-03
  694        2016-02-26T18:55:32  2.182e-03    1.462e-03
  695        2016-02-26T18:55:32  2.182e-03    1.462e-03
  696        2016-02-26T18:55:33  2.181e-03    1.462e-03
  697        2016-02-26T18:55:33  2.181e-03    1.462e-03
  698        2016-02-26T18:55:34  2.181e-03    1.461e-03
  699        2016-02-26T18:55:35  2.180e-03    1.461e-03
Saving checkpoint data.
  700        2016-02-26T18:55:35  2.180e-03    1.461e-03
  701        2016-02-26T18:55:36  2.180e-03    1.461e-03
  702        2016-02-26T18:55:36  2.179e-03    1.461e-03
  703        2016-02-26T18:55:37  2.178e-03    1.461e-03
  704        2016-02-26T18:55:38  2.178e-03    1.460e-03
  705        2016-02-26T18:55:38  2.178e-03    1.460e-03
  706        2016-02-26T18:55:39  2.177e-03    1.460e-03
  707        2016-02-26T18:55:39  2.176e-03    1.460e-03
  708        2016-02-26T18:55:40  2.175e-03    1.460e-03
  709        2016-02-26T18:55:41  2.173e-03    1.459e-03
  710        2016-02-26T18:55:41  2.170e-03    1.458e-03
  711        2016-02-26T18:55:42  2.166e-03    1.457e-03
  712        2016-02-26T18:55:43  2.172e-03    1.459e-03
  713        2016-02-26T18:55:43  2.164e-03    1.456e-03
  714        2016-02-26T18:55:44  2.160e-03    1.455e-03
  715        2016-02-26T18:55:44  2.154e-03    1.452e-03
  716        2016-02-26T18:55:45  2.143e-03    1.449e-03
  717        2016-02-26T18:55:46  2.128e-03    1.444e-03
  718        2016-02-26T18:55:48  2.116e-03    1.440e-03
  719        2016-02-26T18:55:49  2.101e-03    1.434e-03
  720        2016-02-26T18:55:49  2.140e-03    1.448e-03
  721        2016-02-26T18:55:50  2.096e-03    1.433e-03
  722        2016-02-26T18:55:50  2.089e-03    1.430e-03
  723        2016-02-26T18:55:51  2.084e-03    1.429e-03
  724        2016-02-26T18:55:52  2.083e-03    1.428e-03
  725        2016-02-26T18:55:52  2.081e-03    1.428e-03
  726        2016-02-26T18:55:53  2.079e-03    1.427e-03
  727        2016-02-26T18:55:54  2.077e-03    1.426e-03
  728        2016-02-26T18:55:54  2.077e-03    1.426e-03
  729        2016-02-26T18:55:55  2.076e-03    1.426e-03
  730        2016-02-26T18:55:55  2.074e-03    1.425e-03
  731        2016-02-26T18:55:56  2.073e-03    1.425e-03
  732        2016-02-26T18:55:56  2.071e-03    1.424e-03
  733        2016-02-26T18:55:57  2.069e-03    1.423e-03
  734        2016-02-26T18:55:57  2.066e-03    1.422e-03
  735        2016-02-26T18:55:58  2.063e-03    1.421e-03
  736        2016-02-26T18:55:59  2.060e-03    1.420e-03
  737        2016-02-26T18:55:59  2.056e-03    1.419e-03
  738        2016-02-26T18:56:00  2.049e-03    1.417e-03
  739        2016-02-26T18:56:00  2.046e-03    1.415e-03
  740        2016-02-26T18:56:01  2.041e-03    1.414e-03
  741        2016-02-26T18:56:02  2.038e-03    1.413e-03
  742        2016-02-26T18:56:02  2.033e-03    1.411e-03
  743        2016-02-26T18:56:03  2.027e-03    1.409e-03
  744        2016-02-26T18:56:04  2.023e-03    1.408e-03
  745        2016-02-26T18:56:04  2.018e-03    1.406e-03
  746        2016-02-26T18:56:05  2.014e-03    1.405e-03
  747        2016-02-26T18:56:05  2.009e-03    1.403e-03
  748        2016-02-26T18:56:06  2.004e-03    1.401e-03
  749        2016-02-26T18:56:07  2.001e-03    1.400e-03
  750        2016-02-26T18:56:07  2.000e-03    1.400e-03
  751        2016-02-26T18:56:08  1.999e-03    1.399e-03
  752        2016-02-26T18:56:09  1.998e-03    1.399e-03
  753        2016-02-26T18:56:09  1.996e-03    1.398e-03
  754        2016-02-26T18:56:10  1.994e-03    1.398e-03
  755        2016-02-26T18:56:11  1.992e-03    1.397e-03
  756        2016-02-26T18:56:11  1.989e-03    1.396e-03
  757        2016-02-26T18:56:12  1.988e-03    1.395e-03
  758        2016-02-26T18:56:12  1.987e-03    1.395e-03
  759        2016-02-26T18:56:13  1.986e-03    1.395e-03
  760        2016-02-26T18:56:13  1.984e-03    1.394e-03
  761        2016-02-26T18:56:14  1.982e-03    1.393e-03
  762        2016-02-26T18:56:14  1.979e-03    1.392e-03
  763        2016-02-26T18:56:15  1.977e-03    1.391e-03
  764        2016-02-26T18:56:16  1.977e-03    1.391e-03
  765        2016-02-26T18:56:16  1.975e-03    1.391e-03
  766        2016-02-26T18:56:17  1.973e-03    1.390e-03
  767        2016-02-26T18:56:17  1.970e-03    1.389e-03
  768        2016-02-26T18:56:18  1.966e-03    1.388e-03
  769        2016-02-26T18:56:18  1.964e-03    1.387e-03
  770        2016-02-26T18:56:19  1.961e-03    1.386e-03
  771        2016-02-26T18:56:19  1.958e-03    1.385e-03
  772        2016-02-26T18:56:20  1.955e-03    1.384e-03
  773        2016-02-26T18:56:21  1.951e-03    1.382e-03
  774        2016-02-26T18:56:21  1.948e-03    1.381e-03
  775        2016-02-26T18:56:22  1.944e-03    1.380e-03
  776        2016-02-26T18:56:22  1.939e-03    1.378e-03
  777        2016-02-26T18:56:23  1.935e-03    1.377e-03
  778        2016-02-26T18:56:24  1.929e-03    1.375e-03
  779        2016-02-26T18:56:24  1.926e-03    1.373e-03
  780        2016-02-26T18:56:25  1.920e-03    1.371e-03
  781        2016-02-26T18:56:26  1.912e-03    1.369e-03
  782        2016-02-26T18:56:26  1.906e-03    1.366e-03
  783        2016-02-26T18:56:27  1.903e-03    1.365e-03
  784        2016-02-26T18:56:29  1.898e-03    1.363e-03
  785        2016-02-26T18:56:30  1.894e-03    1.362e-03
  786        2016-02-26T18:56:30  1.890e-03    1.361e-03
  787        2016-02-26T18:56:31  1.887e-03    1.359e-03
  788        2016-02-26T18:56:31  1.882e-03    1.358e-03
  789        2016-02-26T18:56:32  1.878e-03    1.356e-03
  790        2016-02-26T18:56:33  1.875e-03    1.355e-03
  791        2016-02-26T18:56:33  1.874e-03    1.355e-03
  792        2016-02-26T18:56:34  1.873e-03    1.354e-03
  793        2016-02-26T18:56:34  1.871e-03    1.354e-03
  794        2016-02-26T18:56:35  1.870e-03    1.353e-03
  795        2016-02-26T18:56:36  1.869e-03    1.353e-03
  796        2016-02-26T18:56:36  1.867e-03    1.352e-03
  797        2016-02-26T18:56:37  1.864e-03    1.351e-03
  798        2016-02-26T18:56:37  1.860e-03    1.350e-03
  799        2016-02-26T18:56:38  1.858e-03    1.349e-03
Saving checkpoint data.
  800        2016-02-26T18:56:38  1.855e-03    1.348e-03
  801        2016-02-26T18:56:39  1.851e-03    1.346e-03
  802        2016-02-26T18:56:40  1.844e-03    1.344e-03
  803        2016-02-26T18:56:40  1.830e-03    1.339e-03
  804        2016-02-26T18:56:41  2.254e-03    1.486e-03
  805        2016-02-26T18:56:41  1.822e-03    1.336e-03
  806        2016-02-26T18:56:42  1.935e-03    1.377e-03
  807        2016-02-26T18:56:42  1.815e-03    1.333e-03
  808        2016-02-26T18:56:43  1.806e-03    1.330e-03
  809        2016-02-26T18:56:43  1.798e-03    1.327e-03
  810        2016-02-26T18:56:44  1.794e-03    1.326e-03
  811        2016-02-26T18:56:45  1.789e-03    1.324e-03
  812        2016-02-26T18:56:45  1.783e-03    1.322e-03
  813        2016-02-26T18:56:46  1.776e-03    1.319e-03
  814        2016-02-26T18:56:46  1.767e-03    1.316e-03
  815        2016-02-26T18:56:47  1.762e-03    1.314e-03
  816        2016-02-26T18:56:47  1.754e-03    1.311e-03
  817        2016-02-26T18:56:48  1.743e-03    1.307e-03
  818        2016-02-26T18:56:49  1.732e-03    1.303e-03
  819        2016-02-26T18:56:49  1.730e-03    1.302e-03
  820        2016-02-26T18:56:50  1.726e-03    1.300e-03
  821        2016-02-26T18:56:50  1.723e-03    1.299e-03
  822        2016-02-26T18:56:51  1.721e-03    1.298e-03
  823        2016-02-26T18:56:51  1.719e-03    1.298e-03
  824        2016-02-26T18:56:52  1.717e-03    1.297e-03
  825        2016-02-26T18:56:52  1.715e-03    1.296e-03
  826        2016-02-26T18:56:53  1.713e-03    1.295e-03
  827        2016-02-26T18:56:54  1.709e-03    1.294e-03
  828        2016-02-26T18:56:54  1.707e-03    1.293e-03
  829        2016-02-26T18:56:55  1.705e-03    1.292e-03
  830        2016-02-26T18:56:55  1.702e-03    1.291e-03
  831        2016-02-26T18:56:56  1.698e-03    1.290e-03
  832        2016-02-26T18:56:57  1.695e-03    1.288e-03
  833        2016-02-26T18:56:57  1.690e-03    1.287e-03
  834        2016-02-26T18:56:58  1.686e-03    1.285e-03
  835        2016-02-26T18:56:58  1.681e-03    1.283e-03
  836        2016-02-26T18:56:59  1.681e-03    1.283e-03
  837        2016-02-26T18:57:00  1.679e-03    1.282e-03
  838        2016-02-26T18:57:00  1.679e-03    1.283e-03
  839        2016-02-26T18:57:01  1.678e-03    1.282e-03
  840        2016-02-26T18:57:01  1.677e-03    1.282e-03
  841        2016-02-26T18:57:02  1.677e-03    1.281e-03
  842        2016-02-26T18:57:02  1.675e-03    1.281e-03
  843        2016-02-26T18:57:03  1.673e-03    1.280e-03
  844        2016-02-26T18:57:03  1.669e-03    1.279e-03
  845        2016-02-26T18:57:04  1.666e-03    1.277e-03
  846        2016-02-26T18:57:05  1.663e-03    1.276e-03
  847        2016-02-26T18:57:05  1.660e-03    1.275e-03
  848        2016-02-26T18:57:06  1.656e-03    1.273e-03
  849        2016-02-26T18:57:06  1.652e-03    1.272e-03
  850        2016-02-26T18:57:07  1.650e-03    1.271e-03
  851        2016-02-26T18:57:07  1.648e-03    1.271e-03
  852        2016-02-26T18:57:08  1.647e-03    1.270e-03
  853        2016-02-26T18:57:08  1.646e-03    1.270e-03
  854        2016-02-26T18:57:09  1.644e-03    1.269e-03
  855        2016-02-26T18:57:10  1.643e-03    1.269e-03
  856        2016-02-26T18:57:10  1.642e-03    1.268e-03
  857        2016-02-26T18:57:11  1.640e-03    1.267e-03
  858        2016-02-26T18:57:11  1.637e-03    1.266e-03
  859        2016-02-26T18:57:12  1.633e-03    1.265e-03
  860        2016-02-26T18:57:12  1.628e-03    1.263e-03
  861        2016-02-26T18:57:13  1.622e-03    1.260e-03
  862        2016-02-26T18:57:14  1.616e-03    1.258e-03
  863        2016-02-26T18:57:14  1.612e-03    1.256e-03
  864        2016-02-26T18:57:15  1.608e-03    1.255e-03
  865        2016-02-26T18:57:16  1.601e-03    1.252e-03
  866        2016-02-26T18:57:16  1.597e-03    1.251e-03
  867        2016-02-26T18:57:17  1.601e-03    1.252e-03
  868        2016-02-26T18:57:17  1.595e-03    1.250e-03
  869        2016-02-26T18:57:18  1.594e-03    1.249e-03
  870        2016-02-26T18:57:19  1.592e-03    1.249e-03
  871        2016-02-26T18:57:19  1.591e-03    1.248e-03
  872        2016-02-26T18:57:20  1.589e-03    1.247e-03
  873        2016-02-26T18:57:20  1.587e-03    1.247e-03
  874        2016-02-26T18:57:21  1.585e-03    1.246e-03
  875        2016-02-26T18:57:22  1.583e-03    1.245e-03
  876        2016-02-26T18:57:22  1.581e-03    1.244e-03
  877        2016-02-26T18:57:23  1.578e-03    1.243e-03
  878        2016-02-26T18:57:24  1.576e-03    1.242e-03
  879        2016-02-26T18:57:24  1.572e-03    1.241e-03
  880        2016-02-26T18:57:25  1.571e-03    1.240e-03
  881        2016-02-26T18:57:25  1.569e-03    1.240e-03
  882        2016-02-26T18:57:26  1.567e-03    1.239e-03
  883        2016-02-26T18:57:27  1.567e-03    1.239e-03
  884        2016-02-26T18:57:27  1.566e-03    1.239e-03
  885        2016-02-26T18:57:28  1.565e-03    1.238e-03
  886        2016-02-26T18:57:28  1.564e-03    1.238e-03
  887        2016-02-26T18:57:29  1.563e-03    1.237e-03
  888        2016-02-26T18:57:30  1.561e-03    1.237e-03
  889        2016-02-26T18:57:30  1.561e-03    1.236e-03
  890        2016-02-26T18:57:31  1.560e-03    1.236e-03
  891        2016-02-26T18:57:31  1.559e-03    1.236e-03
  892        2016-02-26T18:57:32  1.558e-03    1.235e-03
  893        2016-02-26T18:57:32  1.558e-03    1.235e-03
  894        2016-02-26T18:57:33  1.557e-03    1.235e-03
  895        2016-02-26T18:57:34  1.555e-03    1.234e-03
  896        2016-02-26T18:57:34  1.554e-03    1.234e-03
  897        2016-02-26T18:57:35  1.552e-03    1.233e-03
  898        2016-02-26T18:57:35  1.551e-03    1.233e-03
  899        2016-02-26T18:57:36  1.551e-03    1.232e-03
Saving checkpoint data.
  900        2016-02-26T18:57:36  1.550e-03    1.232e-03
  901        2016-02-26T18:57:37  1.549e-03    1.232e-03
  902        2016-02-26T18:57:38  1.548e-03    1.231e-03
  903        2016-02-26T18:57:38  1.547e-03    1.231e-03
  904        2016-02-26T18:57:39  1.546e-03    1.230e-03
  905        2016-02-26T18:57:40  1.545e-03    1.230e-03
  906        2016-02-26T18:57:40  1.543e-03    1.229e-03
  907        2016-02-26T18:57:41  1.541e-03    1.229e-03
  908        2016-02-26T18:57:42  1.539e-03    1.228e-03
  909        2016-02-26T18:57:42  1.538e-03    1.227e-03
  910        2016-02-26T18:57:43  1.537e-03    1.227e-03
  911        2016-02-26T18:57:43  1.536e-03    1.227e-03
  912        2016-02-26T18:57:44  1.536e-03    1.226e-03
  913        2016-02-26T18:57:44  1.535e-03    1.226e-03
  914        2016-02-26T18:57:45  1.534e-03    1.226e-03
  915        2016-02-26T18:57:46  1.533e-03    1.225e-03
  916        2016-02-26T18:57:46  1.532e-03    1.225e-03
  917        2016-02-26T18:57:47  1.531e-03    1.225e-03
  918        2016-02-26T18:57:48  1.530e-03    1.224e-03
  919        2016-02-26T18:57:48  1.530e-03    1.224e-03
  920        2016-02-26T18:57:49  1.529e-03    1.224e-03
  921        2016-02-26T18:57:49  1.529e-03    1.224e-03
  922        2016-02-26T18:57:50  1.528e-03    1.223e-03
  923        2016-02-26T18:57:51  1.527e-03    1.223e-03
  924        2016-02-26T18:57:51  1.525e-03    1.222e-03
  925        2016-02-26T18:57:52  1.524e-03    1.222e-03
  926        2016-02-26T18:57:53  1.522e-03    1.221e-03
  927        2016-02-26T18:57:53  1.521e-03    1.220e-03
  928        2016-02-26T18:57:54  1.520e-03    1.220e-03
  929        2016-02-26T18:57:54  1.520e-03    1.220e-03
  930        2016-02-26T18:57:55  1.520e-03    1.220e-03
  931        2016-02-26T18:57:55  1.519e-03    1.220e-03
  932        2016-02-26T18:57:56  1.519e-03    1.220e-03
  933        2016-02-26T18:57:57  1.519e-03    1.220e-03
  934        2016-02-26T18:57:57  1.519e-03    1.220e-03
  935        2016-02-26T18:57:58  1.518e-03    1.219e-03
  936        2016-02-26T18:57:58  1.517e-03    1.219e-03
  937        2016-02-26T18:57:59  1.516e-03    1.219e-03
  938        2016-02-26T18:57:59  1.515e-03    1.218e-03
  939        2016-02-26T18:58:00  1.514e-03    1.218e-03
  940        2016-02-26T18:58:01  1.512e-03    1.217e-03
  941        2016-02-26T18:58:01  1.511e-03    1.217e-03
  942        2016-02-26T18:58:02  1.510e-03    1.216e-03
  943        2016-02-26T18:58:02  1.509e-03    1.216e-03
  944        2016-02-26T18:58:03  1.508e-03    1.215e-03
  945        2016-02-26T18:58:04  1.507e-03    1.215e-03
  946        2016-02-26T18:58:04  1.507e-03    1.215e-03
  947        2016-02-26T18:58:05  1.507e-03    1.215e-03
  948        2016-02-26T18:58:05  1.507e-03    1.215e-03
  949        2016-02-26T18:58:06  1.506e-03    1.215e-03
  950        2016-02-26T18:58:07  1.506e-03    1.215e-03
  951        2016-02-26T18:58:07  1.506e-03    1.214e-03
  952        2016-02-26T18:58:08  1.505e-03    1.214e-03
  953        2016-02-26T18:58:08  1.504e-03    1.214e-03
  954        2016-02-26T18:58:09  1.503e-03    1.213e-03
  955        2016-02-26T18:58:09  1.502e-03    1.213e-03
  956        2016-02-26T18:58:10  1.501e-03    1.212e-03
  957        2016-02-26T18:58:10  1.499e-03    1.212e-03
  958        2016-02-26T18:58:11  1.496e-03    1.210e-03
  959        2016-02-26T18:58:12  1.492e-03    1.209e-03
  960        2016-02-26T18:58:12  1.490e-03    1.208e-03
  961        2016-02-26T18:58:13  1.489e-03    1.208e-03
  962        2016-02-26T18:58:13  1.488e-03    1.207e-03
  963        2016-02-26T18:58:14  1.485e-03    1.206e-03
  964        2016-02-26T18:58:15  1.483e-03    1.205e-03
  965        2016-02-26T18:58:15  1.480e-03    1.204e-03
  966        2016-02-26T18:58:16  1.478e-03    1.203e-03
  967        2016-02-26T18:58:16  1.477e-03    1.203e-03
  968        2016-02-26T18:58:17  1.475e-03    1.202e-03
  969        2016-02-26T18:58:18  1.473e-03    1.201e-03
  970        2016-02-26T18:58:18  1.471e-03    1.200e-03
  971        2016-02-26T18:58:19  1.470e-03    1.200e-03
  972        2016-02-26T18:58:20  1.468e-03    1.199e-03
  973        2016-02-26T18:58:20  1.467e-03    1.198e-03
  974        2016-02-26T18:58:21  1.465e-03    1.198e-03
  975        2016-02-26T18:58:22  1.464e-03    1.198e-03
  976        2016-02-26T18:58:22  1.464e-03    1.197e-03
  977        2016-02-26T18:58:23  1.463e-03    1.197e-03
  978        2016-02-26T18:58:23  1.463e-03    1.197e-03
  979        2016-02-26T18:58:24  1.462e-03    1.197e-03
  980        2016-02-26T18:58:25  1.462e-03    1.197e-03
  981        2016-02-26T18:58:25  1.462e-03    1.197e-03
  982        2016-02-26T18:58:26  1.461e-03    1.196e-03
  983        2016-02-26T18:58:26  1.461e-03    1.196e-03
  984        2016-02-26T18:58:27  1.460e-03    1.196e-03
  985        2016-02-26T18:58:28  1.459e-03    1.195e-03
  986        2016-02-26T18:58:28  1.457e-03    1.195e-03
  987        2016-02-26T18:58:29  1.456e-03    1.194e-03
  988        2016-02-26T18:58:29  1.455e-03    1.194e-03
  989        2016-02-26T18:58:30  1.454e-03    1.193e-03
  990        2016-02-26T18:58:31  1.453e-03    1.193e-03
  991        2016-02-26T18:58:31  1.451e-03    1.192e-03
  992        2016-02-26T18:58:32  1.450e-03    1.192e-03
  993        2016-02-26T18:58:32  1.450e-03    1.192e-03
  994        2016-02-26T18:58:33  1.449e-03    1.191e-03
  995        2016-02-26T18:58:34  1.449e-03    1.191e-03
