Neural: BP training started. 2015-07-28T17:37:35
Parallel processing over 32 cores.

Training on 1352 images.
Hashing images...
 1352 unique images after hashing.
 ...hashing completed. 0.0 min.
2 unique elements included:  Pd, Cu
Hidden layer structure:
 Pd: (2, 40)
 Cu: (2, 40)
Symmetry functions for each element:
 Pd: 32
 Cu: 32
Initializing with random weights.
Initializing with random scalings.
Calculating neighborlist for each atom...
 Saved neighborlist file ../neighborlists.json loaded with 1352 entries.
 Calculating 0 of 1352 neighborlists.
Calculating atomic fingerprints...
 Reading fingerprints from ../fingerprints.json...
 ...fingerprints read 0.0 min.
 Calculating 0 of 1352 fingerprints. (1352 exist in file.)
Calculating derivatives of atomic fingerprints with respect to coordinates...
 Reading fingerprint derivatives from file ../fingerprint-derivatives.json
 ...fingerprint derivatives read. 0.0 min.
 Calculating 0 of 1352 fingerprint derivatives. (1352 exist in file.)
 ...all fingerprint operations complete. 0.1 min.
Re-shaping data to send to fortran90...
 ...data re-shaped. 0.0 min.
Sending data to fortran90...
 ...data sent to fortran90. 0.0 min.
Initial parameters saved in file ./initial-parameters.json.
Starting optimization of cost function...
 Energy goal: 1.000e-03
 Force goal: 5.000e-03
 Cost function force coefficient: 0.040000
                                         (Energy           
                                 Cost  per Atom)      Force
 Step                 Time   Function       RMSE       RMSE
   68  2015-07-28T17:39:11  5.269e+02  6.208e-01  3.284e-01
   69  2015-07-28T17:39:12  5.258e+02  6.202e-01  3.277e-01
   70  2015-07-28T17:39:13  5.259e+02  6.197e-01  3.508e-01
   71  2015-07-28T17:39:14  5.252e+02  6.197e-01  3.335e-01
   72  2015-07-28T17:39:16  5.244e+02  6.191e-01  3.381e-01
   73  2015-07-28T17:39:17  5.234e+02  6.187e-01  3.307e-01
   74  2015-07-28T17:39:18  5.228e+02  6.185e-01  3.208e-01
   75  2015-07-28T17:39:19  5.227e+02  6.184e-01  3.246e-01
   76  2015-07-28T17:39:21  5.215e+02  6.179e-01  3.139e-01
   77  2015-07-28T17:39:22  5.204e+02  6.175e-01  3.008e-01
   78  2015-07-28T17:39:23  5.206e+02  6.179e-01  2.860e-01
   79  2015-07-28T17:39:24  5.197e+02  6.172e-01  2.923e-01
   80  2015-07-28T17:39:25  5.187e+02  6.167e-01  2.868e-01
   81  2015-07-28T17:39:26  5.188e+02  6.170e-01  2.737e-01
   82  2015-07-28T17:39:28  5.180e+02  6.165e-01  2.792e-01
   83  2015-07-28T17:39:29  5.170e+02  6.160e-01  2.692e-01
   84  2015-07-28T17:39:30  5.162e+02  6.160e-01  2.404e-01
   85  2015-07-28T17:39:32  5.159e+02  6.160e-01  2.273e-01
   86  2015-07-28T17:39:33  5.155e+02  6.159e-01  2.187e-01
   87  2015-07-28T17:39:34  5.157e+02  6.161e-01  2.117e-01
   88  2015-07-28T17:39:35  5.153e+02  6.159e-01  2.152e-01
   89  2015-07-28T17:39:36  5.150e+02  6.157e-01  2.121e-01
   90  2015-07-28T17:39:38  5.146e+02  6.155e-01  2.077e-01
   91  2015-07-28T17:39:39  5.144e+02  6.154e-01  2.075e-01
   92  2015-07-28T17:39:40  5.143e+02  6.154e-01  2.067e-01
   93  2015-07-28T17:39:42  5.138e+02  6.151e-01  2.054e-01
   94  2015-07-28T17:39:43  5.134e+02  6.149e-01  2.009e-01
   95  2015-07-28T17:39:44  5.130e+02  6.147e-01  1.959e-01
   96  2015-07-28T17:39:45  5.142e+02  6.155e-01  1.958e-01
   97  2015-07-28T17:39:46  5.129e+02  6.147e-01  1.949e-01
   98  2015-07-28T17:39:47  5.128e+02  6.146e-01  1.934e-01
   99  2015-07-28T17:39:48  5.126e+02  6.146e-01  1.922e-01
Saving checkpoint data.
  100  2015-07-28T17:39:50  5.126e+02  6.146e-01  1.881e-01
  101  2015-07-28T17:39:51  5.125e+02  6.145e-01  1.862e-01
  102  2015-07-28T17:39:52  5.124e+02  6.145e-01  1.826e-01
  103  2015-07-28T17:39:53  5.123e+02  6.145e-01  1.805e-01
  104  2015-07-28T17:39:55  5.122e+02  6.145e-01  1.782e-01
  105  2015-07-28T17:39:56  5.123e+02  6.145e-01  1.777e-01
  106  2015-07-28T17:39:57  5.122e+02  6.145e-01  1.779e-01
  107  2015-07-28T17:39:58  5.122e+02  6.145e-01  1.776e-01
  108  2015-07-28T17:39:59  5.122e+02  6.145e-01  1.769e-01
  109  2015-07-28T17:40:01  5.121e+02  6.144e-01  1.760e-01
  110  2015-07-28T17:40:01  5.120e+02  6.144e-01  1.749e-01
  111  2015-07-28T17:40:02  5.120e+02  6.144e-01  1.739e-01
  112  2015-07-28T17:40:04  5.119e+02  6.144e-01  1.737e-01
  113  2015-07-28T17:40:05  5.119e+02  6.144e-01  1.734e-01
  114  2015-07-28T17:40:06  5.119e+02  6.143e-01  1.734e-01
  115  2015-07-28T17:40:08  5.119e+02  6.143e-01  1.729e-01
  116  2015-07-28T17:40:09  5.118e+02  6.143e-01  1.723e-01
  117  2015-07-28T17:40:10  5.118e+02  6.143e-01  1.710e-01
  118  2015-07-28T17:40:12  5.118e+02  6.143e-01  1.702e-01
  119  2015-07-28T17:40:13  5.118e+02  6.143e-01  1.691e-01
  120  2015-07-28T17:40:14  5.118e+02  6.143e-01  1.697e-01
  121  2015-07-28T17:40:15  5.117e+02  6.143e-01  1.691e-01
  122  2015-07-28T17:40:16  5.117e+02  6.143e-01  1.679e-01
  123  2015-07-28T17:40:18  5.117e+02  6.143e-01  1.677e-01
  124  2015-07-28T17:40:19  5.117e+02  6.143e-01  1.678e-01
  125  2015-07-28T17:40:20  5.117e+02  6.143e-01  1.680e-01
  126  2015-07-28T17:40:21  5.117e+02  6.143e-01  1.682e-01
  127  2015-07-28T17:40:23  5.116e+02  6.142e-01  1.683e-01
  128  2015-07-28T17:40:24  5.116e+02  6.142e-01  1.680e-01
  129  2015-07-28T17:40:25  5.116e+02  6.142e-01  1.671e-01
  130  2015-07-28T17:40:26  5.116e+02  6.142e-01  1.664e-01
  131  2015-07-28T17:40:28  5.116e+02  6.142e-01  1.647e-01
  132  2015-07-28T17:40:29  5.116e+02  6.142e-01  1.656e-01
  133  2015-07-28T17:40:30  5.116e+02  6.142e-01  1.641e-01
  134  2015-07-28T17:40:31  5.116e+02  6.142e-01  1.650e-01
  135  2015-07-28T17:40:33  5.115e+02  6.142e-01  1.641e-01
  136  2015-07-28T17:40:34  5.115e+02  6.142e-01  1.630e-01
  137  2015-07-28T17:40:35  5.115e+02  6.142e-01  1.603e-01
  138  2015-07-28T17:40:36  5.115e+02  6.142e-01  1.603e-01
  139  2015-07-28T17:40:38  5.114e+02  6.142e-01  1.609e-01
  140  2015-07-28T17:40:39  5.114e+02  6.142e-01  1.606e-01
  141  2015-07-28T17:40:40  5.114e+02  6.142e-01  1.594e-01
  142  2015-07-28T17:40:41  5.114e+02  6.142e-01  1.565e-01
  143  2015-07-28T17:40:43  5.114e+02  6.142e-01  1.580e-01
  144  2015-07-28T17:40:44  5.114e+02  6.142e-01  1.566e-01
  145  2015-07-28T17:40:45  5.113e+02  6.142e-01  1.559e-01
  146  2015-07-28T17:40:46  5.113e+02  6.142e-01  1.547e-01
  147  2015-07-28T17:40:47  5.113e+02  6.142e-01  1.534e-01
  148  2015-07-28T17:40:48  5.113e+02  6.142e-01  1.510e-01
  149  2015-07-28T17:40:50  5.113e+02  6.142e-01  1.521e-01
  150  2015-07-28T17:40:51  5.113e+02  6.142e-01  1.505e-01
