Neural: BP training started. 2015-07-21T17:07:33
Parallel processing over 48 cores.

Training on 1056 images.
Hashing images...
 1056 unique images after hashing.
 ...hashing completed. 0.0 min.
2 unique elements included:  Pd, Cu
Hidden layer structure:
 Pd: (4, 30)
 Cu: (4, 30)
Symmetry functions for each element:
 Pd: 32
 Cu: 32
Initializing with random weights.
Initializing with random scalings.
Calculating neighborlist for each atom...
 Saved neighborlist file a0-neighborlists.json loaded with 1056 entries.
 Calculating 0 of 1056 neighborlists.
Calculating atomic fingerprints...
 Reading fingerprints from a0-fingerprints.json...
 ...fingerprints read 0.0 min.
 Calculating 0 of 1056 fingerprints. (1056 exist in file.)
Calculating derivatives of atomic fingerprints with respect to coordinates...
 Reading fingerprint derivatives from file a0-fingerprint-derivatives.json
 ...fingerprint derivatives read. 0.0 min.
 Calculating 0 of 1056 fingerprint derivatives. (1056 exist in file.)
 ...all fingerprint operations complete. 0.0 min.
Re-shaping data to send to fortran90...
 ...data re-shaped. 0.0 min.
Sending data to fortran90...
 ...data sent to fortran90. 0.0 min.
Initial parameters saved in file l4n30-initial-parameters.json.
Starting optimization of cost function...
 Energy goal: 1.000e-03
 Force goal: 5.000e-03
 Cost function force coefficient: 0.040000
                                         (Energy           
                                 Cost  per Atom)      Force
 Step                 Time   Function       RMSE       RMSE
   17  2015-07-21T17:08:05  2.168e+02  4.531e-01  1.171e-16
   18  2015-07-21T17:08:06  1.779e+03  1.298e+00  9.718e-17
   19  2015-07-21T17:08:08  2.081e+02  4.439e-01  1.200e-16
   20  2015-07-21T17:08:09  1.938e+02  4.284e-01  1.316e-16
   21  2015-07-21T17:08:11  1.694e+02  4.006e-01  9.563e-17
   22  2015-07-21T17:08:12  1.368e+02  3.599e-01  8.755e-17
   23  2015-07-21T17:08:13  1.793e+02  4.121e-01  6.766e-17
   24  2015-07-21T17:08:15  1.276e+02  3.475e-01  8.234e-17
   25  2015-07-21T17:08:16  1.137e+02  3.282e-01  7.723e-17
   26  2015-07-21T17:08:17  1.115e+02  3.249e-01  6.266e-17
   27  2015-07-21T17:08:19  1.075e+02  3.190e-01  6.459e-17
   28  2015-07-21T17:08:20  1.129e+02  3.270e-01  6.625e-17
   29  2015-07-21T17:08:22  1.059e+02  3.166e-01  6.473e-17
   30  2015-07-21T17:08:23  1.025e+02  3.116e-01  6.356e-17
   31  2015-07-21T17:08:25  1.066e+02  3.177e-01  5.193e-17
   32  2015-07-21T17:08:26  9.793e+01  3.045e-01  5.943e-17
   33  2015-07-21T17:08:27  1.049e+02  3.152e-01  3.710e-17
   34  2015-07-21T17:08:28  9.364e+01  2.978e-01  5.000e-17
   35  2015-07-21T17:08:30  9.257e+01  2.961e-01  4.717e-17
   36  2015-07-21T17:08:31  9.078e+01  2.932e-01  4.705e-17
   37  2015-07-21T17:08:32  8.633e+01  2.859e-01  4.634e-17
   38  2015-07-21T17:08:34  8.091e+01  2.768e-01  4.871e-17
   39  2015-07-21T17:08:35  9.135e+01  2.941e-01  9.502e-17
   40  2015-07-21T17:08:37  7.779e+01  2.714e-01  5.795e-17
   41  2015-07-21T17:08:38  7.460e+01  2.658e-01  8.679e-17
   42  2015-07-21T17:08:39  7.243e+01  2.619e-01  1.114e-16
   43  2015-07-21T17:08:41  7.207e+01  2.612e-01  9.935e-17
   44  2015-07-21T17:08:42  6.986e+01  2.572e-01  1.110e-16
   45  2015-07-21T17:08:44  6.436e+01  2.469e-01  1.382e-16
   46  2015-07-21T17:08:46  5.365e+02  7.128e-01  1.489e-16
   47  2015-07-21T17:08:47  5.689e+01  2.321e-01  1.643e-16
   48  2015-07-21T17:08:48  5.866e+01  2.357e-01  1.817e-16
   49  2015-07-21T17:08:50  5.477e+01  2.277e-01  1.739e-16
   50  2015-07-21T17:08:51  1.598e+04  3.890e+00  1.216e-16
   51  2015-07-21T17:08:53  5.473e+01  2.277e-01  1.741e-16
   52  2015-07-21T17:08:54  5.436e+01  2.269e-01  1.775e-16
   53  2015-07-21T17:08:56  5.363e+01  2.253e-01  1.828e-16
   54  2015-07-21T17:08:57  5.202e+01  2.220e-01  1.953e-16
   55  2015-07-21T17:08:58  5.384e+01  2.258e-01  2.446e-16
   56  2015-07-21T17:08:59  4.972e+01  2.170e-01  2.185e-16
   57  2015-07-21T17:09:01  7.409e+01  2.649e-01  2.999e-16
   58  2015-07-21T17:09:02  4.877e+01  2.149e-01  2.364e-16
   59  2015-07-21T17:09:03  4.724e+01  2.115e-01  2.542e-16
   60  2015-07-21T17:09:05  4.431e+01  2.048e-01  2.797e-16
   61  2015-07-21T17:09:06  3.976e+01  1.940e-01  3.235e-16
   62  2015-07-21T17:09:08  3.697e+01  1.871e-01  3.749e-16
   63  2015-07-21T17:09:09  4.113e+01  1.974e-01  3.876e-16
   64  2015-07-21T17:09:11  3.593e+01  1.844e-01  3.791e-16
   65  2015-07-21T17:09:12  3.444e+01  1.806e-01  3.532e-16
   66  2015-07-21T17:09:14  3.217e+01  1.745e-01  3.388e-16
   67  2015-07-21T17:09:15  3.040e+01  1.697e-01  3.295e-16
   68  2015-07-21T17:09:16  2.898e+01  1.657e-01  2.675e-16
   69  2015-07-21T17:09:18  3.154e+01  1.728e-01  2.707e-16
   70  2015-07-21T17:09:19  2.836e+01  1.639e-01  2.668e-16
   71  2015-07-21T17:09:20  2.721e+01  1.605e-01  2.624e-16
   72  2015-07-21T17:09:22  2.521e+01  1.545e-01  2.687e-16
   73  2015-07-21T17:09:23  2.265e+01  1.464e-01  2.930e-16
   74  2015-07-21T17:09:25  3.344e+01  1.779e-01  3.560e-16
   75  2015-07-21T17:09:26  2.220e+01  1.450e-01  3.028e-16
   76  2015-07-21T17:09:27  2.148e+01  1.426e-01  3.030e-16
   77  2015-07-21T17:09:29  2.030e+01  1.387e-01  2.907e-16
   78  2015-07-21T17:09:30  1.950e+01  1.359e-01  2.863e-16
   79  2015-07-21T17:09:31  1.879e+01  1.334e-01  2.757e-16
   80  2015-07-21T17:09:33  1.801e+01  1.306e-01  2.624e-16
   81  2015-07-21T17:09:34  1.671e+01  1.258e-01  2.656e-16
   82  2015-07-21T17:09:35  2.074e+01  1.401e-01  2.411e-16
   83  2015-07-21T17:09:37  1.634e+01  1.244e-01  2.602e-16
   84  2015-07-21T17:09:38  1.563e+01  1.217e-01  2.577e-16
   85  2015-07-21T17:09:39  1.513e+01  1.197e-01  2.556e-16
   86  2015-07-21T17:09:41  1.507e+01  1.195e-01  2.565e-16
   87  2015-07-21T17:09:42  1.436e+01  1.166e-01  2.515e-16
   88  2015-07-21T17:09:44  1.374e+01  1.141e-01  2.393e-16
   89  2015-07-21T17:09:45  1.305e+01  1.112e-01  2.372e-16
   90  2015-07-21T17:09:46  1.241e+01  1.084e-01  2.474e-16
   91  2015-07-21T17:09:47  1.137e+01  1.037e-01  2.349e-16
   92  2015-07-21T17:09:49  1.141e+01  1.040e-01  2.240e-16
   93  2015-07-21T17:09:50  1.068e+01  1.006e-01  2.304e-16
   94  2015-07-21T17:09:51  9.913e+00  9.689e-02  2.312e-16
   95  2015-07-21T17:09:53  9.636e+00  9.553e-02  2.367e-16
   96  2015-07-21T17:09:54  9.232e+00  9.350e-02  2.404e-16
   97  2015-07-21T17:09:55  8.467e+00  8.955e-02  2.395e-16
   98  2015-07-21T17:09:57  7.115e+00  8.209e-02  2.340e-16
   99  2015-07-21T17:09:58  6.892e+00  8.079e-02  2.407e-16
Saving checkpoint data.
  100  2015-07-21T17:10:00  6.304e+00  7.726e-02  2.352e-16
  101  2015-07-21T17:10:01  5.827e+00  7.428e-02  2.210e-16
  102  2015-07-21T17:10:03  5.073e+00  6.931e-02  2.192e-16
  103  2015-07-21T17:10:04  4.615e+00  6.611e-02  2.221e-16
  104  2015-07-21T17:10:06  3.847e+00  6.036e-02  2.257e-16
  105  2015-07-21T17:10:07  5.311e+00  7.092e-02  2.348e-16
  106  2015-07-21T17:10:08  3.545e+00  5.794e-02  2.285e-16
  107  2015-07-21T17:10:10  3.443e+00  5.710e-02  2.262e-16
  108  2015-07-21T17:10:11  3.252e+00  5.550e-02  2.273e-16
  109  2015-07-21T17:10:13  2.892e+00  5.234e-02  2.274e-16
  110  2015-07-21T17:10:15  2.415e+00  4.782e-02  2.302e-16
  111  2015-07-21T17:10:16  2.353e+00  4.721e-02  2.321e-16
  112  2015-07-21T17:10:18  2.148e+00  4.510e-02  2.306e-16
  113  2015-07-21T17:10:19  2.033e+00  4.387e-02  2.303e-16
  114  2015-07-21T17:10:20  1.828e+00  4.161e-02  2.314e-16
  115  2015-07-21T17:10:22  1.485e+00  3.750e-02  2.309e-16
  116  2015-07-21T17:10:23  1.866e+00  4.204e-02  2.440e-16
  117  2015-07-21T17:10:25  1.336e+00  3.557e-02  2.351e-16
  118  2015-07-21T17:10:26  1.288e+00  3.492e-02  2.332e-16
  119  2015-07-21T17:10:28  1.211e+00  3.386e-02  2.326e-16
  120  2015-07-21T17:10:29  1.084e+00  3.204e-02  2.317e-16
  121  2015-07-21T17:10:31  9.998e-01  3.077e-02  2.293e-16
  122  2015-07-21T17:10:32  8.782e-01  2.884e-02  2.280e-16
  123  2015-07-21T17:10:34  1.011e+00  3.094e-02  2.308e-16
  124  2015-07-21T17:10:35  8.295e-01  2.803e-02  2.290e-16
  125  2015-07-21T17:10:37  7.497e-01  2.665e-02  2.272e-16
  126  2015-07-21T17:10:38  6.586e-01  2.497e-02  2.238e-16
  127  2015-07-21T17:10:40  6.312e-01  2.445e-02  2.195e-16
  128  2015-07-21T17:10:41  5.890e-01  2.362e-02  2.207e-16
  129  2015-07-21T17:10:43  5.262e-01  2.232e-02  2.206e-16
  130  2015-07-21T17:10:44  5.247e-01  2.229e-02  2.208e-16
  131  2015-07-21T17:10:46  4.898e-01  2.154e-02  2.206e-16
  132  2015-07-21T17:10:47  4.376e-01  2.036e-02  2.216e-16
  133  2015-07-21T17:10:49  3.813e-01  1.900e-02  2.261e-16
  134  2015-07-21T17:10:50  5.463e-01  2.274e-02  2.323e-16
  135  2015-07-21T17:10:52  3.635e-01  1.855e-02  2.275e-16
  136  2015-07-21T17:10:53  3.378e-01  1.788e-02  2.288e-16
  137  2015-07-21T17:10:55  3.196e-01  1.740e-02  2.283e-16
  138  2015-07-21T17:10:56  2.912e-01  1.661e-02  2.283e-16
  139  2015-07-21T17:10:58  2.646e-01  1.583e-02  2.313e-16
  140  2015-07-21T17:10:59  3.214e-01  1.745e-02  2.327e-16
  141  2015-07-21T17:11:00  2.561e-01  1.557e-02  2.317e-16
  142  2015-07-21T17:11:02  2.413e-01  1.512e-02  2.323e-16
  143  2015-07-21T17:11:03  2.170e-01  1.433e-02  2.329e-16
  144  2015-07-21T17:11:05  2.074e-01  1.401e-02  2.349e-16
  145  2015-07-21T17:11:06  2.002e-01  1.377e-02  2.339e-16
  146  2015-07-21T17:11:08  1.773e-01  1.296e-02  2.362e-16
  147  2015-07-21T17:11:09  1.796e-01  1.304e-02  2.366e-16
  148  2015-07-21T17:11:10  1.644e-01  1.248e-02  2.365e-16
  149  2015-07-21T17:11:12  1.553e-01  1.213e-02  2.378e-16
  150  2015-07-21T17:11:13  1.419e-01  1.159e-02  2.392e-16
  151  2015-07-21T17:11:15  1.384e-01  1.145e-02  2.392e-16
  152  2015-07-21T17:11:16  1.331e-01  1.123e-02  2.389e-16
  153  2015-07-21T17:11:18  1.245e-01  1.086e-02  2.394e-16
  154  2015-07-21T17:11:19  1.097e-01  1.019e-02  2.401e-16
  155  2015-07-21T17:11:21  1.042e-01  9.933e-03  2.428e-16
  156  2015-07-21T17:11:22  9.540e-02  9.505e-03  2.432e-16
  157  2015-07-21T17:11:24  8.671e-02  9.061e-03  2.433e-16
  158  2015-07-21T17:11:25  7.693e-02  8.535e-03  2.426e-16
  159  2015-07-21T17:11:26  8.214e-02  8.820e-03  2.438e-16
  160  2015-07-21T17:11:27  7.263e-02  8.293e-03  2.431e-16
  161  2015-07-21T17:11:29  6.786e-02  8.016e-03  2.431e-16
  162  2015-07-21T17:11:30  6.394e-02  7.781e-03  2.435e-16
  163  2015-07-21T17:11:31  5.971e-02  7.519e-03  2.439e-16
  164  2015-07-21T17:11:32  5.485e-02  7.207e-03  2.449e-16
  165  2015-07-21T17:11:34  4.968e-02  6.859e-03  2.461e-16
  166  2015-07-21T17:11:35  5.025e-02  6.898e-03  2.453e-16
  167  2015-07-21T17:11:37  4.687e-02  6.662e-03  2.457e-16
  168  2015-07-21T17:11:38  4.730e-02  6.693e-03  2.441e-16
  169  2015-07-21T17:11:39  4.540e-02  6.557e-03  2.449e-16
  170  2015-07-21T17:11:41  4.354e-02  6.421e-03  2.446e-16
  171  2015-07-21T17:11:42  4.103e-02  6.233e-03  2.442e-16
  172  2015-07-21T17:11:44  3.769e-02  5.974e-03  2.432e-16
  173  2015-07-21T17:11:45  3.584e-02  5.826e-03  2.410e-16
  174  2015-07-21T17:11:46  3.357e-02  5.638e-03  2.401e-16
  175  2015-07-21T17:11:48  3.162e-02  5.472e-03  2.383e-16
  176  2015-07-21T17:11:49  3.146e-02  5.458e-03  2.363e-16
  177  2015-07-21T17:11:50  3.054e-02  5.378e-03  2.373e-16
  178  2015-07-21T17:11:52  2.904e-02  5.244e-03  2.358e-16
  179  2015-07-21T17:11:54  2.762e-02  5.114e-03  2.332e-16
  180  2015-07-21T17:11:55  2.749e-02  5.102e-03  2.315e-16
  181  2015-07-21T17:11:56  2.680e-02  5.038e-03  2.324e-16
  182  2015-07-21T17:11:58  2.575e-02  4.938e-03  2.314e-16
  183  2015-07-21T17:11:59  2.527e-02  4.892e-03  2.297e-16
  184  2015-07-21T17:12:00  2.445e-02  4.812e-03  2.291e-16
  185  2015-07-21T17:12:02  2.361e-02  4.729e-03  2.280e-16
  186  2015-07-21T17:12:03  2.316e-02  4.683e-03  2.268e-16
  187  2015-07-21T17:12:05  2.255e-02  4.621e-03  2.271e-16
  188  2015-07-21T17:12:06  2.175e-02  4.538e-03  2.274e-16
  189  2015-07-21T17:12:08  2.073e-02  4.431e-03  2.274e-16
  190  2015-07-21T17:12:09  1.996e-02  4.348e-03  2.269e-16
  191  2015-07-21T17:12:11  1.935e-02  4.280e-03  2.267e-16
  192  2015-07-21T17:12:12  1.837e-02  4.171e-03  2.266e-16
  193  2015-07-21T17:12:14  1.720e-02  4.035e-03  2.254e-16
  194  2015-07-21T17:12:15  1.698e-02  4.010e-03  2.250e-16
  195  2015-07-21T17:12:16  1.660e-02  3.965e-03  2.250e-16
  196  2015-07-21T17:12:18  1.592e-02  3.882e-03  2.249e-16
  197  2015-07-21T17:12:19  1.496e-02  3.764e-03  2.251e-16
  198  2015-07-21T17:12:21  1.454e-02  3.710e-03  2.250e-16
  199  2015-07-21T17:12:22  1.394e-02  3.633e-03  2.254e-16
Saving checkpoint data.
  200  2015-07-21T17:12:24  1.360e-02  3.588e-03  2.262e-16
  201  2015-07-21T17:12:25  1.307e-02  3.517e-03  2.266e-16
  202  2015-07-21T17:12:26  1.239e-02  3.426e-03  2.275e-16
  203  2015-07-21T17:12:28  1.225e-02  3.406e-03  2.289e-16
  204  2015-07-21T17:12:29  1.199e-02  3.370e-03  2.282e-16
  205  2015-07-21T17:12:31  1.145e-02  3.294e-03  2.292e-16
  206  2015-07-21T17:12:32  1.098e-02  3.225e-03  2.314e-16
  207  2015-07-21T17:12:34  1.057e-02  3.164e-03  2.326e-16
  208  2015-07-21T17:12:35  1.056e-02  3.162e-03  2.336e-16
  209  2015-07-21T17:12:37  1.036e-02  3.132e-03  2.331e-16
  210  2015-07-21T17:12:38  1.009e-02  3.092e-03  2.340e-16
  211  2015-07-21T17:12:40  9.778e-03  3.043e-03  2.356e-16
  212  2015-07-21T17:12:41  9.501e-03  3.000e-03  2.372e-16
  213  2015-07-21T17:12:43  9.058e-03  2.929e-03  2.391e-16
  214  2015-07-21T17:12:44  8.355e-03  2.813e-03  2.432e-16
  215  2015-07-21T17:12:46  8.228e-03  2.791e-03  2.495e-16
  216  2015-07-21T17:12:47  7.927e-03  2.740e-03  2.461e-16
  217  2015-07-21T17:12:49  7.457e-03  2.657e-03  2.522e-16
  218  2015-07-21T17:12:50  7.303e-03  2.630e-03  2.574e-16
  219  2015-07-21T17:12:52  7.036e-03  2.581e-03  2.587e-16
  220  2015-07-21T17:12:53  6.603e-03  2.501e-03  2.592e-16
  221  2015-07-21T17:12:55  6.412e-03  2.464e-03  2.634e-16
  222  2015-07-21T17:12:56  6.120e-03  2.407e-03  2.648e-16
  223  2015-07-21T17:12:58  5.881e-03  2.360e-03  2.672e-16
  224  2015-07-21T17:12:59  5.694e-03  2.322e-03  2.671e-16
  225  2015-07-21T17:13:01  5.574e-03  2.297e-03  2.696e-16
  226  2015-07-21T17:13:02  5.462e-03  2.274e-03  2.712e-16
  227  2015-07-21T17:13:04  5.356e-03  2.252e-03  2.715e-16
  228  2015-07-21T17:13:05  5.263e-03  2.233e-03  2.714e-16
  229  2015-07-21T17:13:07  5.126e-03  2.203e-03  2.737e-16
  230  2015-07-21T17:13:08  5.024e-03  2.181e-03  2.769e-16
  231  2015-07-21T17:13:10  4.976e-03  2.171e-03  2.782e-16
  232  2015-07-21T17:13:11  4.900e-03  2.154e-03  2.776e-16
  233  2015-07-21T17:13:13  4.782e-03  2.128e-03  2.783e-16
  234  2015-07-21T17:13:14  4.654e-03  2.099e-03  2.806e-16
  235  2015-07-21T17:13:15  4.482e-03  2.060e-03  2.815e-16
  236  2015-07-21T17:13:17  4.254e-03  2.007e-03  2.856e-16
  237  2015-07-21T17:13:18  3.961e-03  1.937e-03  2.907e-16
  238  2015-07-21T17:13:20  3.781e-03  1.892e-03  2.954e-16
  239  2015-07-21T17:13:21  3.726e-03  1.878e-03  2.985e-16
  240  2015-07-21T17:13:22  3.666e-03  1.863e-03  2.970e-16
  241  2015-07-21T17:13:24  3.520e-03  1.826e-03  3.007e-16
  242  2015-07-21T17:13:26  3.382e-03  1.790e-03  3.018e-16
  243  2015-07-21T17:13:27  3.335e-03  1.777e-03  3.032e-16
  244  2015-07-21T17:13:29  3.260e-03  1.757e-03  3.040e-16
  245  2015-07-21T17:13:31  3.158e-03  1.729e-03  3.038e-16
  246  2015-07-21T17:13:32  3.132e-03  1.722e-03  3.082e-16
  247  2015-07-21T17:13:33  3.095e-03  1.712e-03  3.060e-16
  248  2015-07-21T17:13:35  3.018e-03  1.691e-03  3.073e-16
  249  2015-07-21T17:13:36  2.934e-03  1.667e-03  3.086e-16
  250  2015-07-21T17:13:37  2.906e-03  1.659e-03  3.095e-16
  251  2015-07-21T17:13:39  2.870e-03  1.649e-03  3.102e-16
  252  2015-07-21T17:13:40  2.836e-03  1.639e-03  3.108e-16
  253  2015-07-21T17:13:41  2.811e-03  1.631e-03  3.124e-16
  254  2015-07-21T17:13:43  2.774e-03  1.621e-03  3.125e-16
  255  2015-07-21T17:13:44  2.725e-03  1.606e-03  3.135e-16
  256  2015-07-21T17:13:46  2.696e-03  1.598e-03  3.156e-16
  257  2015-07-21T17:13:47  2.663e-03  1.588e-03  3.165e-16
  258  2015-07-21T17:13:48  2.620e-03  1.575e-03  3.177e-16
  259  2015-07-21T17:13:50  2.557e-03  1.556e-03  3.188e-16
  260  2015-07-21T17:13:51  2.470e-03  1.529e-03  3.210e-16
  261  2015-07-21T17:13:53  2.423e-03  1.515e-03  3.216e-16
  262  2015-07-21T17:13:54  2.402e-03  1.508e-03  3.240e-16
  263  2015-07-21T17:13:56  2.393e-03  1.505e-03  3.250e-16
  264  2015-07-21T17:13:57  2.378e-03  1.501e-03  3.247e-16
  265  2015-07-21T17:13:59  2.356e-03  1.494e-03  3.252e-16
  266  2015-07-21T17:14:00  2.331e-03  1.486e-03  3.270e-16
  267  2015-07-21T17:14:02  2.301e-03  1.476e-03  3.300e-16
  268  2015-07-21T17:14:03  2.263e-03  1.464e-03  3.343e-16
  269  2015-07-21T17:14:05  2.233e-03  1.454e-03  3.410e-16
  270  2015-07-21T17:14:06  2.208e-03  1.446e-03  3.418e-16
  271  2015-07-21T17:14:08  2.191e-03  1.440e-03  3.407e-16
  272  2015-07-21T17:14:09  2.170e-03  1.433e-03  3.424e-16
  273  2015-07-21T17:14:10  2.143e-03  1.425e-03  3.453e-16
  274  2015-07-21T17:14:12  2.106e-03  1.412e-03  3.477e-16
  275  2015-07-21T17:14:13  2.066e-03  1.399e-03  3.493e-16
  276  2015-07-21T17:14:14  2.057e-03  1.396e-03  3.516e-16
  277  2015-07-21T17:14:16  2.045e-03  1.391e-03  3.515e-16
  278  2015-07-21T17:14:17  2.030e-03  1.387e-03  3.501e-16
  279  2015-07-21T17:14:19  2.019e-03  1.383e-03  3.484e-16
  280  2015-07-21T17:14:20  2.007e-03  1.379e-03  3.472e-16
  281  2015-07-21T17:14:22  1.987e-03  1.372e-03  3.460e-16
  282  2015-07-21T17:14:23  1.955e-03  1.361e-03  3.459e-16
  283  2015-07-21T17:14:25  1.912e-03  1.346e-03  3.465e-16
  284  2015-07-21T17:14:26  1.883e-03  1.335e-03  3.500e-16
  285  2015-07-21T17:14:27  1.855e-03  1.325e-03  3.515e-16
  286  2015-07-21T17:14:29  1.827e-03  1.315e-03  3.556e-16
  287  2015-07-21T17:14:30  1.816e-03  1.311e-03  3.568e-16
  288  2015-07-21T17:14:32  1.802e-03  1.306e-03  3.562e-16
  289  2015-07-21T17:14:33  1.788e-03  1.301e-03  3.571e-16
  290  2015-07-21T17:14:35  1.779e-03  1.298e-03  3.568e-16
  291  2015-07-21T17:14:36  1.765e-03  1.293e-03  3.562e-16
  292  2015-07-21T17:14:37  1.758e-03  1.290e-03  3.566e-16
  293  2015-07-21T17:14:39  1.747e-03  1.286e-03  3.556e-16
  294  2015-07-21T17:14:40  1.732e-03  1.281e-03  3.541e-16
  295  2015-07-21T17:14:42  1.711e-03  1.273e-03  3.530e-16
  296  2015-07-21T17:14:43  1.681e-03  1.262e-03  3.517e-16
  297  2015-07-21T17:14:44  1.659e-03  1.253e-03  3.527e-16
  298  2015-07-21T17:14:46  1.642e-03  1.247e-03  3.544e-16
  299  2015-07-21T17:14:47  1.627e-03  1.241e-03  3.544e-16
Saving checkpoint data.
  300  2015-07-21T17:14:49  1.617e-03  1.237e-03  3.556e-16
  301  2015-07-21T17:14:51  1.603e-03  1.232e-03  3.578e-16
  302  2015-07-21T17:14:52  1.584e-03  1.225e-03  3.610e-16
  303  2015-07-21T17:14:53  1.558e-03  1.215e-03  3.647e-16
  304  2015-07-21T17:14:55  1.559e-03  1.215e-03  3.730e-16
  305  2015-07-21T17:14:56  1.544e-03  1.209e-03  3.689e-16
  306  2015-07-21T17:14:58  1.523e-03  1.201e-03  3.711e-16
  307  2015-07-21T17:14:59  1.501e-03  1.192e-03  3.766e-16
  308  2015-07-21T17:15:00  1.486e-03  1.186e-03  3.790e-16
  309  2015-07-21T17:15:02  1.473e-03  1.181e-03  3.812e-16
  310  2015-07-21T17:15:03  1.464e-03  1.177e-03  3.800e-16
  311  2015-07-21T17:15:05  1.458e-03  1.175e-03  3.820e-16
  312  2015-07-21T17:15:06  1.451e-03  1.172e-03  3.820e-16
  313  2015-07-21T17:15:08  1.442e-03  1.169e-03  3.826e-16
  314  2015-07-21T17:15:10  1.431e-03  1.164e-03  3.847e-16
  315  2015-07-21T17:15:11  1.413e-03  1.157e-03  3.876e-16
  316  2015-07-21T17:15:13  1.387e-03  1.146e-03  3.903e-16
  317  2015-07-21T17:15:14  1.364e-03  1.136e-03  3.921e-16
  318  2015-07-21T17:15:16  1.365e-03  1.137e-03  3.892e-16
  319  2015-07-21T17:15:17  1.353e-03  1.132e-03  3.907e-16
  320  2015-07-21T17:15:18  1.347e-03  1.129e-03  3.895e-16
  321  2015-07-21T17:15:20  1.337e-03  1.125e-03  3.886e-16
  322  2015-07-21T17:15:21  1.328e-03  1.121e-03  3.880e-16
  323  2015-07-21T17:15:23  1.321e-03  1.118e-03  3.848e-16
  324  2015-07-21T17:15:24  1.312e-03  1.114e-03  3.850e-16
  325  2015-07-21T17:15:26  1.300e-03  1.109e-03  3.847e-16
  326  2015-07-21T17:15:27  1.286e-03  1.104e-03  3.853e-16
  327  2015-07-21T17:15:29  1.271e-03  1.097e-03  3.868e-16
  328  2015-07-21T17:15:30  1.255e-03  1.090e-03  3.903e-16
  329  2015-07-21T17:15:32  1.241e-03  1.084e-03  3.936e-16
  330  2015-07-21T17:15:33  1.225e-03  1.077e-03  3.986e-16
  331  2015-07-21T17:15:35  1.211e-03  1.071e-03  4.024e-16
  332  2015-07-21T17:15:37  1.194e-03  1.064e-03  4.053e-16
  333  2015-07-21T17:15:38  1.194e-03  1.063e-03  4.053e-16
  334  2015-07-21T17:15:40  1.186e-03  1.060e-03  4.053e-16
  335  2015-07-21T17:15:41  1.172e-03  1.054e-03  4.082e-16
  336  2015-07-21T17:15:43  1.156e-03  1.046e-03  4.116e-16
  337  2015-07-21T17:15:44  1.155e-03  1.046e-03  4.171e-16
  338  2015-07-21T17:15:45  1.148e-03  1.042e-03  4.141e-16
  339  2015-07-21T17:15:47  1.136e-03  1.037e-03  4.138e-16
