Neural: BP training started. 2015-07-24T14:20:11
Parallel processing over 32 cores.

Training on 2634 images.
Hashing images...
 2634 unique images after hashing.
 ...hashing completed. 0.1 min.
2 unique elements included:  Pd, Cu
Hidden layer structure:
 Pd: (3, 50)
 Cu: (3, 50)
Symmetry functions for each element:
 Pd: 32
 Cu: 32
Initializing with random weights.
Initializing with random scalings.
Calculating neighborlist for each atom...
 Saved neighborlist file a0-neighborlists.json loaded with 2634 entries.
 Calculating 0 of 2634 neighborlists.
Calculating atomic fingerprints...
 Reading fingerprints from a0-fingerprints.json...
 ...fingerprints read 0.0 min.
 Calculating 0 of 2634 fingerprints. (2634 exist in file.)
Calculating derivatives of atomic fingerprints with respect to coordinates...
 Reading fingerprint derivatives from file a0-fingerprint-derivatives.json
 ...fingerprint derivatives read. 0.1 min.
 Calculating 0 of 2634 fingerprint derivatives. (2634 exist in file.)
 ...all fingerprint operations complete. 0.2 min.
Re-shaping data to send to fortran90...
 ...data re-shaped. 0.1 min.
Sending data to fortran90...
 ...data sent to fortran90. 0.1 min.
Initial parameters saved in file l3n50-initial-parameters.json.
Starting optimization of cost function...
 Energy goal: 1.000e-03
 Force goal: 5.000e-03
 Cost function force coefficient: 0.040000
                                         (Energy           
                                 Cost  per Atom)      Force
 Step                 Time   Function       RMSE       RMSE
=====  ===================  =========  =========  =========
    0  2015-07-24T14:20:56  1.164e+04  2.099e+00  5.642e-01
    1  2015-07-24T14:20:59  5.740e+10  4.668e+03  5.640e-01
    2  2015-07-24T14:21:03  9.200e+05  1.869e+01  5.640e-01
    3  2015-07-24T14:21:06  6.883e+04  5.111e+00  5.640e-01
    4  2015-07-24T14:21:09  1.614e+04  2.473e+00  5.639e-01
    5  2015-07-24T14:21:13  6.037e+03  1.510e+00  5.529e-01
    6  2015-07-24T14:21:17  7.856e+03  1.724e+00  5.338e-01
    7  2015-07-24T14:21:20  3.585e+03  1.162e+00  5.414e-01
    8  2015-07-24T14:21:23  5.966e+03  1.502e+00  4.927e-01
    9  2015-07-24T14:21:27  3.437e+03  1.138e+00  4.805e-01
   10  2015-07-24T14:21:30  3.226e+03  1.103e+00  4.617e-01
   11  2015-07-24T14:21:35  2.808e+03  1.029e+00  4.037e-01
   12  2015-07-24T14:21:38  2.914e+03  1.046e+00  5.674e-01
   13  2015-07-24T14:21:42  2.613e+03  9.917e-01  4.678e-01
   14  2015-07-24T14:21:45  2.450e+03  9.582e-01  5.431e-01
   15  2015-07-24T14:21:49  8.901e+03  1.835e+00  5.662e-01
   16  2015-07-24T14:21:52  2.445e+03  9.573e-01  5.438e-01
   17  2015-07-24T14:21:55  2.439e+03  9.562e-01  5.446e-01
   18  2015-07-24T14:21:59  3.268e+03  1.108e+00  5.758e-01
   19  2015-07-24T14:22:02  2.338e+03  9.356e-01  5.532e-01
   20  2015-07-24T14:22:06  2.221e+03  9.115e-01  5.614e-01
   21  2015-07-24T14:22:10  2.214e+03  9.098e-01  5.639e-01
   22  2015-07-24T14:22:14  1.091e+04  2.032e+00  5.261e-01
   23  2015-07-24T14:22:18  2.211e+03  9.093e-01  5.639e-01
   24  2015-07-24T14:22:22  2.207e+03  9.084e-01  5.613e-01
   25  2015-07-24T14:22:25  2.198e+03  9.069e-01  5.496e-01
   26  2015-07-24T14:22:29  2.180e+03  9.037e-01  5.218e-01
   27  2015-07-24T14:22:32  2.103e+03  8.892e-01  4.400e-01
   28  2015-07-24T14:22:37  2.922e+03  1.049e+00  4.853e-01
   29  2015-07-24T14:22:40  2.086e+03  8.857e-01  4.278e-01
   30  2015-07-24T14:22:45  2.063e+03  8.806e-01  4.347e-01
   31  2015-07-24T14:22:49  2.025e+03  8.719e-01  4.662e-01
   32  2015-07-24T14:22:52  1.986e+03  8.619e-01  5.336e-01
   33  2015-07-24T14:22:56  1.905e+03  8.426e-01  5.766e-01
   34  2015-07-24T14:22:59  2.185e+03  8.914e-01  9.356e-01
   35  2015-07-24T14:23:03  1.845e+03  8.272e-01  6.385e-01
   36  2015-07-24T14:23:07  2.063e+03  8.583e-01  1.076e+00
   37  2015-07-24T14:23:11  1.769e+03  8.050e-01  7.669e-01
   38  2015-07-24T14:23:15  1.683e+03  7.785e-01  9.095e-01
   39  2015-07-24T14:23:19  1.714e+03  7.661e-01  1.264e+00
   40  2015-07-24T14:23:22  1.642e+03  7.655e-01  9.661e-01
   41  2015-07-24T14:23:26  1.634e+03  7.595e-01  1.043e+00
   42  2015-07-24T14:23:30  1.619e+03  7.561e-01  1.035e+00
   43  2015-07-24T14:23:34  1.562e+03  7.440e-01  9.916e-01
   44  2015-07-24T14:23:38  1.487e+03  7.267e-01  9.559e-01
   45  2015-07-24T14:23:41  1.365e+03  6.931e-01  9.731e-01
   46  2015-07-24T14:23:44  1.261e+03  6.454e-01  1.246e+00
   47  2015-07-24T14:23:48  1.147e+03  6.004e-01  1.370e+00
   48  2015-07-24T14:23:52  1.141e+03  5.994e-01  1.357e+00
   49  2015-07-24T14:23:54  1.127e+03  5.995e-01  1.308e+00
   50  2015-07-24T14:23:58  1.111e+03  5.943e-01  1.311e+00
   51  2015-07-24T14:24:03  1.001e+03  5.737e-01  1.127e+00
   52  2015-07-24T14:24:07  1.252e+03  6.351e-01  1.340e+00
   53  2015-07-24T14:24:10  9.973e+02  5.757e-01  1.086e+00
   54  2015-07-24T14:24:14  4.432e+03  1.208e+00  2.362e+00
   55  2015-07-24T14:24:17  1.003e+03  5.814e-01  1.036e+00
   56  2015-07-24T14:24:22  9.779e+02  5.771e-01  9.778e-01
   57  2015-07-24T14:24:26  9.709e+02  5.718e-01  1.020e+00
   58  2015-07-24T14:24:30  9.659e+02  5.716e-01  9.994e-01
   59  2015-07-24T14:24:34  9.564e+02  5.674e-01  1.014e+00
   60  2015-07-24T14:24:37  1.023e+03  5.948e-01  9.292e-01
   61  2015-07-24T14:24:40  9.516e+02  5.681e-01  9.820e-01
   62  2015-07-24T14:24:44  9.440e+02  5.650e-01  9.899e-01
   63  2015-07-24T14:24:48  9.325e+02  5.621e-01  9.748e-01
   64  2015-07-24T14:24:52  9.208e+02  5.574e-01  9.856e-01
   65  2015-07-24T14:24:56  9.052e+02  5.538e-01  9.613e-01
   66  2015-07-24T14:25:00  8.782e+02  5.448e-01  9.561e-01
   67  2015-07-24T14:25:04  8.319e+02  5.306e-01  9.256e-01
   68  2015-07-24T14:25:07  9.545e+02  5.462e-01  1.266e+00
   69  2015-07-24T14:25:11  8.199e+02  5.227e-01  9.754e-01
   70  2015-07-24T14:25:14  8.037e+02  5.177e-01  9.634e-01
   71  2015-07-24T14:25:18  7.940e+02  5.186e-01  9.007e-01
   72  2015-07-24T14:25:22  7.819e+02  5.146e-01  8.944e-01
   73  2015-07-24T14:25:25  7.587e+02  5.067e-01  8.842e-01
   74  2015-07-24T14:25:29  7.468e+02  5.003e-01  9.119e-01
   75  2015-07-24T14:25:33  7.423e+02  4.999e-01  8.936e-01
   76  2015-07-24T14:25:36  7.311e+02  4.977e-01  8.643e-01
   77  2015-07-24T14:25:40  7.161e+02  4.920e-01  8.628e-01
   78  2015-07-24T14:25:45  6.956e+02  4.853e-01  8.447e-01
   79  2015-07-24T14:25:49  7.145e+02  4.826e-01  9.794e-01
   80  2015-07-24T14:25:52  6.884e+02  4.793e-01  8.888e-01
   81  2015-07-24T14:25:56  6.803e+02  4.761e-01  8.893e-01
   82  2015-07-24T14:26:00  6.962e+02  4.782e-01  9.436e-01
   83  2015-07-24T14:26:04  6.778e+02  4.743e-01  8.992e-01
   84  2015-07-24T14:26:07  6.744e+02  4.733e-01  8.942e-01
   85  2015-07-24T14:26:11  6.683e+02  4.720e-01  8.791e-01
   86  2015-07-24T14:26:15  6.588e+02  4.721e-01  8.250e-01
   87  2015-07-24T14:26:19  6.645e+02  4.749e-01  8.180e-01
   88  2015-07-24T14:26:22  6.532e+02  4.715e-01  8.017e-01
   89  2015-07-24T14:26:26  6.536e+02  4.715e-01  8.031e-01
   90  2015-07-24T14:26:30  6.501e+02  4.706e-01  7.955e-01
   91  2015-07-24T14:26:33  6.464e+02  4.700e-01  7.828e-01
   92  2015-07-24T14:26:37  6.402e+02  4.685e-01  7.683e-01
   93  2015-07-24T14:26:41  6.333e+02  4.673e-01  7.434e-01
   94  2015-07-24T14:26:44  6.258e+02  4.654e-01  7.237e-01
   95  2015-07-24T14:26:48  6.147e+02  4.606e-01  7.279e-01
   96  2015-07-24T14:26:51  6.864e+02  4.875e-01  7.569e-01
   97  2015-07-24T14:26:55  6.129e+02  4.599e-01  7.272e-01
   98  2015-07-24T14:26:59  6.100e+02  4.585e-01  7.311e-01
   99  2015-07-24T14:27:02  6.039e+02  4.560e-01  7.303e-01
Saving checkpoint data.
  100  2015-07-24T14:27:06  6.003e+02  4.468e-01  8.411e-01
  101  2015-07-24T14:27:10  5.953e+02  4.512e-01  7.494e-01
  102  2015-07-24T14:27:14  5.996e+02  4.435e-01  8.790e-01
  103  2015-07-24T14:27:17  5.879e+02  4.437e-01  8.108e-01
  104  2015-07-24T14:27:21  5.792e+02  4.406e-01  8.032e-01
  105  2015-07-24T14:27:24  6.353e+02  4.618e-01  8.353e-01
  106  2015-07-24T14:27:28  5.771e+02  4.393e-01  8.071e-01
  107  2015-07-24T14:27:31  5.734e+02  4.377e-01  8.082e-01
  108  2015-07-24T14:27:34  5.679e+02  4.353e-01  8.084e-01
  109  2015-07-24T14:27:38  5.638e+02  4.343e-01  7.967e-01
  110  2015-07-24T14:27:42  5.583e+02  4.331e-01  7.810e-01
  111  2015-07-24T14:27:45  5.527e+02  4.288e-01  8.061e-01
  112  2015-07-24T14:27:49  5.495e+02  4.276e-01  8.020e-01
  113  2015-07-24T14:27:53  5.444e+02  4.258e-01  7.967e-01
  114  2015-07-24T14:27:56  5.387e+02  4.237e-01  7.910e-01
  115  2015-07-24T14:28:00  5.382e+02  4.241e-01  7.828e-01
  116  2015-07-24T14:28:04  5.354e+02  4.228e-01  7.824e-01
  117  2015-07-24T14:28:08  5.309e+02  4.219e-01  7.678e-01
  118  2015-07-24T14:28:12  5.280e+02  4.222e-01  7.448e-01
  119  2015-07-24T14:28:16  5.233e+02  4.204e-01  7.403e-01
  120  2015-07-24T14:28:20  5.153e+02  4.181e-01  7.220e-01
  121  2015-07-24T14:28:23  5.217e+02  4.199e-01  7.372e-01
  122  2015-07-24T14:28:26  5.105e+02  4.159e-01  7.215e-01
  123  2015-07-24T14:28:29  5.046e+02  4.111e-01  7.512e-01
  124  2015-07-24T14:28:32  4.983e+02  4.078e-01  7.571e-01
  125  2015-07-24T14:28:36  4.898e+02  4.009e-01  7.941e-01
  126  2015-07-24T14:28:40  4.822e+02  3.966e-01  8.024e-01
  127  2015-07-24T14:28:44  4.708e+02  3.915e-01  7.974e-01
  128  2015-07-24T14:28:48  4.690e+02  3.922e-01  7.791e-01
  129  2015-07-24T14:28:51  4.632e+02  3.891e-01  7.815e-01
  130  2015-07-24T14:28:54  4.537e+02  3.840e-01  7.876e-01
  131  2015-07-24T14:28:58  4.500e+02  3.836e-01  7.699e-01
  132  2015-07-24T14:29:01  4.471e+02  3.822e-01  7.688e-01
  133  2015-07-24T14:29:05  4.377e+02  3.787e-01  7.541e-01
  134  2015-07-24T14:29:09  4.523e+02  3.868e-01  7.427e-01
  135  2015-07-24T14:29:12  4.344e+02  3.780e-01  7.420e-01
  136  2015-07-24T14:29:16  4.315e+02  3.775e-01  7.294e-01
  137  2015-07-24T14:29:20  4.276e+02  3.767e-01  7.145e-01
  138  2015-07-24T14:29:24  4.218e+02  3.747e-01  7.023e-01
  139  2015-07-24T14:29:28  4.198e+02  3.720e-01  7.244e-01
  140  2015-07-24T14:29:32  4.170e+02  3.705e-01  7.256e-01
  141  2015-07-24T14:29:35  4.134e+02  3.687e-01  7.249e-01
  142  2015-07-24T14:29:39  4.088e+02  3.658e-01  7.316e-01
  143  2015-07-24T14:29:43  4.062e+02  3.666e-01  7.039e-01
  144  2015-07-24T14:29:47  4.021e+02  3.651e-01  6.963e-01
  145  2015-07-24T14:29:51  3.959e+02  3.622e-01  6.909e-01
  146  2015-07-24T14:29:55  3.876e+02  3.573e-01  6.978e-01
  147  2015-07-24T14:29:58  3.804e+02  3.527e-01  7.071e-01
