Neural: BP training started. 2015-07-28T17:37:35
Parallel processing over 32 cores.

Training on 1352 images.
Hashing images...
 1352 unique images after hashing.
 ...hashing completed. 0.0 min.
2 unique elements included:  Pd, Cu
Hidden layer structure:
 Pd: (2, 30)
 Cu: (2, 30)
Symmetry functions for each element:
 Pd: 32
 Cu: 32
Initializing with random weights.
Initializing with random scalings.
Calculating neighborlist for each atom...
 Saved neighborlist file ../neighborlists.json loaded with 1352 entries.
 Calculating 0 of 1352 neighborlists.
Calculating atomic fingerprints...
 Reading fingerprints from ../fingerprints.json...
 ...fingerprints read 0.0 min.
 Calculating 0 of 1352 fingerprints. (1352 exist in file.)
Calculating derivatives of atomic fingerprints with respect to coordinates...
 Reading fingerprint derivatives from file ../fingerprint-derivatives.json
 ...fingerprint derivatives read. 0.0 min.
 Calculating 0 of 1352 fingerprint derivatives. (1352 exist in file.)
 ...all fingerprint operations complete. 0.1 min.
Re-shaping data to send to fortran90...
 ...data re-shaped. 0.0 min.
Sending data to fortran90...
 ...data sent to fortran90. 0.0 min.
Initial parameters saved in file ./initial-parameters.json.
Starting optimization of cost function...
 Energy goal: 1.000e-03
 Force goal: 5.000e-03
 Cost function force coefficient: 0.040000
                                         (Energy           
                                 Cost  per Atom)      Force
 Step                 Time   Function       RMSE       RMSE
=====  ===================  =========  =========  =========
    0  2015-07-28T17:37:48  7.351e+03  2.330e+00  4.338e-01
    1  2015-07-28T17:37:48  1.127e+10  2.888e+03  4.337e-01
    2  2015-07-28T17:37:50  6.311e+05  2.161e+01  4.337e-01
    3  2015-07-28T17:37:51  4.086e+04  5.497e+00  4.334e-01
    4  2015-07-28T17:37:52  6.591e+03  2.206e+00  4.328e-01
    5  2015-07-28T17:37:53  4.845e+03  1.891e+00  4.290e-01
    6  2015-07-28T17:37:54  2.276e+03  1.295e+00  4.139e-01
    7  2015-07-28T17:37:56  1.294e+03  9.746e-01  4.338e-01
    8  2015-07-28T17:37:57  5.678e+03  2.047e+00  4.342e-01
    9  2015-07-28T17:37:58  1.140e+03  9.142e-01  4.338e-01
   10  2015-07-28T17:37:59  1.142e+03  9.150e-01  4.335e-01
   11  2015-07-28T17:38:00  1.125e+03  9.083e-01  4.278e-01
   12  2015-07-28T17:38:02  1.141e+03  9.147e-01  4.332e-01
   13  2015-07-28T17:38:03  1.128e+03  9.095e-01  4.221e-01
   14  2015-07-28T17:38:04  1.125e+03  9.081e-01  4.258e-01
   15  2015-07-28T17:38:05  1.123e+03  9.075e-01  4.230e-01
   16  2015-07-28T17:38:07  1.100e+03  8.985e-01  3.913e-01
   17  2015-07-28T17:38:07  7.515e+02  7.390e-01  4.930e-01
   18  2015-07-28T17:38:09  7.925e+02  7.600e-01  4.628e-01
   19  2015-07-28T17:38:10  7.502e+02  7.399e-01  4.308e-01
   20  2015-07-28T17:38:11  7.431e+02  7.373e-01  3.882e-01
   21  2015-07-28T17:38:12  7.428e+02  7.370e-01  3.961e-01
   22  2015-07-28T17:38:13  9.413e+03  2.595e+00  2.397e+00
   23  2015-07-28T17:38:15  7.462e+02  7.382e-01  4.179e-01
   24  2015-07-28T17:38:15  7.427e+02  7.371e-01  3.899e-01
   25  2015-07-28T17:38:17  7.426e+02  7.370e-01  3.902e-01
   26  2015-07-28T17:38:18  7.421e+02  7.367e-01  3.920e-01
   27  2015-07-28T17:38:18  7.405e+02  7.356e-01  4.050e-01
   28  2015-07-28T17:38:20  7.400e+02  7.345e-01  4.432e-01
   29  2015-07-28T17:38:21  7.389e+02  7.344e-01  4.223e-01
   30  2015-07-28T17:38:22  7.368e+02  7.338e-01  4.006e-01
   31  2015-07-28T17:38:23  7.379e+02  7.314e-01  5.206e-01
   32  2015-07-28T17:38:24  7.347e+02  7.330e-01  3.911e-01
   33  2015-07-28T17:38:26  7.318e+02  7.307e-01  4.313e-01
   34  2015-07-28T17:38:27  7.262e+02  7.278e-01  4.324e-01
   35  2015-07-28T17:38:28  7.090e+02  7.190e-01  4.334e-01
   36  2015-07-28T17:38:29  7.455e+02  6.993e-01  1.249e+00
   37  2015-07-28T17:38:30  7.070e+02  7.179e-01  4.332e-01
   38  2015-07-28T17:38:32  6.915e+02  7.087e-01  4.802e-01
   39  2015-07-28T17:38:33  6.977e+02  7.132e-01  4.307e-01
   40  2015-07-28T17:38:34  7.969e+02  6.957e-01  1.623e+00
   41  2015-07-28T17:38:35  6.973e+02  7.130e-01  4.303e-01
   42  2015-07-28T17:38:36  6.968e+02  7.128e-01  4.298e-01
   43  2015-07-28T17:38:37  7.154e+02  7.065e-01  8.655e-01
   44  2015-07-28T17:38:38  6.927e+02  7.107e-01  4.246e-01
   45  2015-07-28T17:38:40  6.943e+02  7.082e-01  5.478e-01
   46  2015-07-28T17:38:41  6.911e+02  7.096e-01  4.357e-01
   47  2015-07-28T17:38:42  7.157e+02  6.994e-01  1.003e+00
   48  2015-07-28T17:38:43  6.864e+02  7.068e-01  4.504e-01
   49  2015-07-28T17:38:44  6.933e+02  6.999e-01  7.585e-01
   50  2015-07-28T17:38:46  6.829e+02  7.040e-01  4.853e-01
   51  2015-07-28T17:38:47  6.764e+02  7.002e-01  5.024e-01
   52  2015-07-28T17:38:48  6.575e+02  6.876e-01  5.809e-01
   53  2015-07-28T17:38:49  1.242e+03  9.023e-01  1.619e+00
   54  2015-07-28T17:38:50  6.822e+02  6.921e-01  7.989e-01
   55  2015-07-28T17:38:51  6.480e+02  6.801e-01  6.475e-01
   56  2015-07-28T17:38:52  6.472e+02  6.786e-01  6.729e-01
   57  2015-07-28T17:38:53  1.885e+03  1.164e+00  9.922e-01
   58  2015-07-28T17:38:55  6.767e+02  6.933e-01  7.045e-01
   59  2015-07-28T17:38:56  6.455e+02  6.775e-01  6.783e-01
   60  2015-07-28T17:38:57  6.420e+02  6.767e-01  6.518e-01
   61  2015-07-28T17:38:58  6.274e+02  6.723e-01  5.488e-01
   62  2015-07-28T17:38:59  6.047e+03  2.108e+00  8.250e-01
   63  2015-07-28T17:39:00  6.273e+02  6.723e-01  5.482e-01
   64  2015-07-28T17:39:01  6.784e+02  7.014e-01  4.973e-01
   65  2015-07-28T17:39:02  6.220e+02  6.704e-01  5.158e-01
   66  2015-07-28T17:39:04  5.836e+03  2.075e+00  5.660e-01
   67  2015-07-28T17:39:05  6.219e+02  6.703e-01  5.154e-01
   68  2015-07-28T17:39:06  6.203e+02  6.703e-01  4.852e-01
   69  2015-07-28T17:39:07  6.198e+02  6.696e-01  5.026e-01
   70  2015-07-28T17:39:08  6.154e+02  6.679e-01  4.791e-01
   71  2015-07-28T17:39:09  6.028e+02  6.616e-01  4.518e-01
   72  2015-07-28T17:39:10  6.800e+02  7.013e-01  5.283e-01
   73  2015-07-28T17:39:12  5.996e+02  6.596e-01  4.572e-01
   74  2015-07-28T17:39:13  5.960e+02  6.573e-01  4.686e-01
   75  2015-07-28T17:39:14  5.929e+02  6.534e-01  5.393e-01
   76  2015-07-28T17:39:15  5.885e+02  6.529e-01  4.746e-01
   77  2015-07-28T17:39:16  5.904e+02  6.486e-01  6.314e-01
   78  2015-07-28T17:39:17  5.851e+02  6.510e-01  4.727e-01
   79  2015-07-28T17:39:18  5.796e+02  6.485e-01  4.523e-01
   80  2015-07-28T17:39:20  5.733e+02  6.448e-01  4.543e-01
   81  2015-07-28T17:39:21  5.702e+02  6.439e-01  4.238e-01
   82  2015-07-28T17:39:22  5.713e+02  6.443e-01  4.321e-01
   83  2015-07-28T17:39:24  5.681e+02  6.426e-01  4.253e-01
   84  2015-07-28T17:39:25  5.680e+02  6.422e-01  4.389e-01
   85  2015-07-28T17:39:26  5.668e+02  6.417e-01  4.306e-01
   86  2015-07-28T17:39:27  5.646e+02  6.406e-01  4.244e-01
   87  2015-07-28T17:39:29  5.606e+02  6.383e-01  4.239e-01
   88  2015-07-28T17:39:30  5.543e+02  6.345e-01  4.283e-01
   89  2015-07-28T17:39:31  5.555e+02  6.352e-01  4.304e-01
   90  2015-07-28T17:39:32  5.501e+02  6.322e-01  4.220e-01
   91  2015-07-28T17:39:33  5.561e+02  6.336e-01  4.967e-01
   92  2015-07-28T17:39:34  5.484e+02  6.310e-01  4.310e-01
   93  2015-07-28T17:39:35  5.471e+02  6.307e-01  4.155e-01
   94  2015-07-28T17:39:37  5.454e+02  6.299e-01  4.075e-01
   95  2015-07-28T17:39:38  5.498e+02  6.315e-01  4.455e-01
   96  2015-07-28T17:39:39  5.449e+02  6.298e-01  4.008e-01
   97  2015-07-28T17:39:40  5.442e+02  6.296e-01  3.913e-01
   98  2015-07-28T17:39:41  5.441e+02  6.295e-01  3.954e-01
   99  2015-07-28T17:39:42  5.438e+02  6.294e-01  3.920e-01
Saving checkpoint data.
  100  2015-07-28T17:39:43  5.434e+02  6.291e-01  3.917e-01
  101  2015-07-28T17:39:44  5.429e+02  6.290e-01  3.855e-01
  102  2015-07-28T17:39:46  5.426e+02  6.288e-01  3.832e-01
  103  2015-07-28T17:39:47  5.422e+02  6.288e-01  3.749e-01
  104  2015-07-28T17:39:49  5.419e+02  6.287e-01  3.722e-01
  105  2015-07-28T17:39:50  5.415e+02  6.283e-01  3.786e-01
  106  2015-07-28T17:39:51  5.411e+02  6.280e-01  3.822e-01
  107  2015-07-28T17:39:52  5.408e+02  6.279e-01  3.812e-01
  108  2015-07-28T17:39:54  5.406e+02  6.278e-01  3.779e-01
  109  2015-07-28T17:39:55  5.403e+02  6.278e-01  3.717e-01
  110  2015-07-28T17:39:56  5.398e+02  6.276e-01  3.681e-01
  111  2015-07-28T17:39:58  5.398e+02  6.275e-01  3.700e-01
  112  2015-07-28T17:39:59  5.397e+02  6.275e-01  3.701e-01
  113  2015-07-28T17:40:00  5.396e+02  6.274e-01  3.706e-01
  114  2015-07-28T17:40:01  5.392e+02  6.272e-01  3.690e-01
  115  2015-07-28T17:40:03  5.390e+02  6.272e-01  3.646e-01
  116  2015-07-28T17:40:04  5.388e+02  6.271e-01  3.619e-01
  117  2015-07-28T17:40:05  5.384e+02  6.269e-01  3.583e-01
  118  2015-07-28T17:40:06  5.405e+02  6.280e-01  3.645e-01
  119  2015-07-28T17:40:08  5.381e+02  6.269e-01  3.544e-01
  120  2015-07-28T17:40:09  5.381e+02  6.270e-01  3.508e-01
  121  2015-07-28T17:40:10  5.380e+02  6.269e-01  3.520e-01
  122  2015-07-28T17:40:11  5.389e+02  6.272e-01  3.604e-01
  123  2015-07-28T17:40:12  5.378e+02  6.268e-01  3.488e-01
  124  2015-07-28T17:40:14  5.376e+02  6.267e-01  3.470e-01
  125  2015-07-28T17:40:15  5.372e+02  6.266e-01  3.430e-01
  126  2015-07-28T17:40:16  5.364e+02  6.263e-01  3.368e-01
  127  2015-07-28T17:40:18  5.354e+02  6.257e-01  3.342e-01
  128  2015-07-28T17:40:19  5.388e+02  6.273e-01  3.523e-01
  129  2015-07-28T17:40:20  5.349e+02  6.255e-01  3.317e-01
  130  2015-07-28T17:40:21  5.349e+02  6.254e-01  3.374e-01
  131  2015-07-28T17:40:23  5.346e+02  6.253e-01  3.328e-01
  132  2015-07-28T17:40:24  5.341e+02  6.251e-01  3.268e-01
  133  2015-07-28T17:40:25  5.349e+02  6.258e-01  3.161e-01
  134  2015-07-28T17:40:26  5.339e+02  6.251e-01  3.231e-01
