Neural: BP training started. 2015-09-07T15:50:05
Parallel processing over 48 cores.

Training on 2985 images.
Hashing images...
 2985 unique images after hashing.
 ...hashing completed. 0.1 min.
2 unique elements included:  Pd, Cu
Hidden layer structure:
 Pd: (3, 30)
 Cu: (3, 30)
Symmetry functions for each element:
 Pd: 20
 Cu: 20
Initializing with random weights.
Initializing with random scalings.
Calculating neighborlist for each atom...
 Saved neighborlist file ../neighborlists.json loaded with 2985 entries.
 Calculating 0 of 2985 neighborlists.
Calculating atomic fingerprints...
 Reading fingerprints from ../fingerprints.json...
 ...fingerprints read 0.0 min.
 Calculating 0 of 2985 fingerprints. (2985 exist in file.)
Calculating derivatives of atomic fingerprints with respect to coordinates...
 Reading fingerprint derivatives from file ../fingerprint-derivatives.json
 ...fingerprint derivatives read. 0.2 min.
 Calculating 0 of 2985 fingerprint derivatives. (2985 exist in file.)
 ...all fingerprint operations complete. 0.4 min.
Re-shaping data to send to fortran90...
 ...data re-shaped. 0.3 min.
Sending data to fortran90...
 ...data sent to fortran90. 0.0 min.
Initial parameters saved in file ./initial-parameters.json.
Starting optimization of cost function...
 Energy goal: 1.000e-03
 Force goal: 5.000e-03
 Cost function force coefficient: 0.040000
                                         (Energy           
                                 Cost  per Atom)      Force
 Step                 Time   Function       RMSE       RMSE
   68  2015-09-07T16:03:19  3.771e+01  9.337e-02  3.129e-01
   69  2015-09-07T16:03:29  3.485e+01  8.757e-02  3.165e-01
   70  2015-09-07T16:03:41  3.229e+01  8.323e-02  3.119e-01
   71  2015-09-07T16:03:52  3.054e+01  8.013e-02  3.087e-01
   72  2015-09-07T16:04:02  2.873e+01  7.584e-02  3.111e-01
   73  2015-09-07T16:04:12  3.525e+01  8.843e-02  3.159e-01
   74  2015-09-07T16:04:22  2.827e+01  7.472e-02  3.117e-01
   75  2015-09-07T16:04:32  2.753e+01  7.311e-02  3.114e-01
   76  2015-09-07T16:04:43  2.619e+01  7.084e-02  3.064e-01
   77  2015-09-07T16:04:53  2.417e+01  6.745e-02  2.978e-01
   78  2015-09-07T16:05:04  2.523e+01  7.234e-02  2.837e-01
   79  2015-09-07T16:05:15  2.293e+01  6.559e-02  2.907e-01
   80  2015-09-07T16:05:25  2.383e+01  6.979e-02  2.790e-01
   81  2015-09-07T16:05:36  2.235e+01  6.504e-02  2.854e-01
   82  2015-09-07T16:05:45  2.177e+01  6.472e-02  2.786e-01
   83  2015-09-07T16:05:56  2.126e+01  6.392e-02  2.755e-01
   84  2015-09-07T16:06:07  2.039e+01  6.223e-02  2.719e-01
   85  2015-09-07T16:06:18  1.907e+01  6.002e-02  2.640e-01
   86  2015-09-07T16:06:28  1.797e+01  5.807e-02  2.573e-01
   87  2015-09-07T16:06:38  1.741e+01  5.670e-02  2.558e-01
   88  2015-09-07T16:06:49  1.715e+01  5.583e-02  2.563e-01
   89  2015-09-07T16:06:59  1.648e+01  5.468e-02  2.515e-01
   90  2015-09-07T16:07:10  1.686e+01  5.627e-02  2.490e-01
   91  2015-09-07T16:07:21  1.619e+01  5.403e-02  2.501e-01
   92  2015-09-07T16:07:32  1.572e+01  5.274e-02  2.492e-01
   93  2015-09-07T16:07:42  1.507e+01  5.115e-02  2.466e-01
   94  2015-09-07T16:07:53  1.405e+01  4.945e-02  2.378e-01
   95  2015-09-07T16:08:04  1.512e+01  5.543e-02  2.231e-01
   96  2015-09-07T16:08:15  1.355e+01  4.893e-02  2.315e-01
   97  2015-09-07T16:08:26  1.327e+01  4.966e-02  2.225e-01
   98  2015-09-07T16:08:37  1.295e+01  4.901e-02  2.200e-01
   99  2015-09-07T16:08:47  1.236e+01  4.766e-02  2.162e-01
Saving checkpoint data.
  100  2015-09-07T16:08:58  1.163e+01  4.613e-02  2.102e-01
  101  2015-09-07T16:09:08  1.143e+01  4.642e-02  2.046e-01
  102  2015-09-07T16:09:18  1.115e+01  4.492e-02  2.072e-01
  103  2015-09-07T16:09:29  1.045e+01  4.306e-02  2.029e-01
  104  2015-09-07T16:09:39  1.065e+01  4.476e-02  1.978e-01
  105  2015-09-07T16:09:50  1.005e+01  4.211e-02  1.996e-01
  106  2015-09-07T16:10:01  9.976e+00  4.222e-02  1.975e-01
  107  2015-09-07T16:10:11  9.803e+00  4.138e-02  1.982e-01
  108  2015-09-07T16:10:21  9.492e+00  4.046e-02  1.964e-01
  109  2015-09-07T16:10:31  9.005e+00  3.916e-02  1.926e-01
  110  2015-09-07T16:10:42  9.709e+00  4.288e-02  1.880e-01
  111  2015-09-07T16:10:52  8.818e+00  3.871e-02  1.908e-01
  112  2015-09-07T16:11:03  8.561e+00  3.810e-02  1.882e-01
  113  2015-09-07T16:11:14  8.411e+00  3.779e-02  1.864e-01
  114  2015-09-07T16:11:24  8.216e+00  3.698e-02  1.861e-01
  115  2015-09-07T16:11:35  8.006e+00  3.618e-02  1.853e-01
  116  2015-09-07T16:11:46  7.730e+00  3.523e-02  1.836e-01
  117  2015-09-07T16:11:57  7.399e+00  3.472e-02  1.784e-01
  118  2015-09-07T16:12:07  7.062e+00  3.380e-02  1.749e-01
  119  2015-09-07T16:12:20  7.361e+00  3.587e-02  1.717e-01
  120  2015-09-07T16:12:30  6.911e+00  3.337e-02  1.734e-01
  121  2015-09-07T16:12:41  6.673e+00  3.248e-02  1.718e-01
  122  2015-09-07T16:12:52  6.415e+00  3.163e-02  1.695e-01
  123  2015-09-07T16:13:03  6.435e+00  3.222e-02  1.672e-01
  124  2015-09-07T16:13:13  6.270e+00  3.116e-02  1.680e-01
  125  2015-09-07T16:13:23  6.073e+00  3.052e-02  1.661e-01
  126  2015-09-07T16:13:34  5.841e+00  2.976e-02  1.636e-01
  127  2015-09-07T16:13:45  5.623e+00  2.919e-02  1.606e-01
